Time(sec)	Temp(C)	DTA(uV)	TGA(mg)
4321.000000	728.255981	-13.253000	0.555397
4322.000000	728.329773	-13.289001	0.550999
4323.000000	728.479309	-13.325001	0.548298
4324.000000	728.750610	-13.355000	0.543900
4325.000000	728.845764	-13.377001	0.541901
4326.000000	729.002075	-13.389001	0.541599
4327.000000	729.231506	-13.387001	0.543198
4328.000000	729.333801	-13.370001	0.544701
4329.000000	729.526184	-13.336000	0.543198
4330.000000	729.705566	-13.293000	0.543499
4331.000000	729.771667	-13.243001	0.546799
4332.000000	730.011353	-13.190001	0.549599
4333.000000	730.198059	-13.140000	0.550301
4334.000000	730.246277	-13.095000	0.550999
4335.000000	730.479492	-13.059001	0.551998
4336.000000	730.601990	-13.034000	0.551300
4337.000000	730.741455	-13.020000	0.547100
4338.000000	730.961060	-13.013000	0.540501
4339.000000	731.016296	-13.013000	0.533298
4340.000000	731.016296	-13.013000	0.533298
4341.000000	731.490051	-13.015000	0.521500
4342.000000	731.512695	-13.013000	0.517200
4343.000000	731.721008	-13.007001	0.517300
4344.000000	731.941895	-12.998000	0.519299
4345.000000	732.005371	-12.989000	0.522099
4346.000000	732.221680	-12.981001	0.524498
4347.000000	732.367676	-12.976001	0.527100
4348.000000	732.504272	-12.975000	0.530399
4349.000000	732.748657	-12.979001	0.533298
4350.000000	732.865173	-12.993001	0.534397
4351.000000	732.980957	-13.014001	0.537899
4352.000000	733.230286	-13.042001	0.541298
4353.000000	733.326294	-13.076000	0.545200
4354.000000	733.484680	-13.119000	0.547699
4355.000000	733.691284	-13.165001	0.548397
4356.000000	733.755066	-13.210001	0.547699
4357.000000	733.954773	-13.254001	0.543900
4358.000000	734.192993	-13.297001	0.542400
4359.000000	734.187378	-13.340001	0.540897
4360.000000	734.444580	-13.379001	0.538399
4361.000000	734.627563	-13.416000	0.536999
4362.000000	734.738953	-13.454000	0.535099
4363.000000	734.933289	-13.492001	0.531799
4364.000000	735.047791	-13.531001	0.525799
4365.000000	735.210266	-13.570001	0.521500
4366.000000	735.456604	-13.605000	0.523800
4367.000000	735.513672	-13.635000	0.528198
4368.000000	735.695251	-13.653001	0.532299
4369.000000	735.951477	-13.660001	0.537498
4370.000000	736.028198	-13.654000	0.545898
4371.000000	736.224060	-13.634001	0.554199
4372.000000	736.412354	-13.604001	0.557800
4373.000000	736.475403	-13.568001	0.557301
4374.000000	736.725708	-13.531001	0.557499
4375.000000	736.872681	-13.499001	0.560200
4376.000000	736.928467	-13.473001	0.561600
4377.000000	737.199280	-13.454000	0.560799
4378.000000	737.333984	-13.436001	0.556297
4379.000000	737.441589	-13.417001	0.552097
4380.000000	737.669373	-13.397000	0.547298
4381.000000	737.771179	-13.373001	0.537399
4382.000000	737.973755	-13.344001	0.528999
4383.000000	738.205383	-13.312000	0.521900
4384.000000	738.227478	-13.281001	0.515697
4385.000000	738.490967	-13.255001	0.508400
4386.000000	738.703186	-13.230000	0.504101
4387.000000	738.749573	-13.210001	0.503899
4388.000000	738.961609	-13.195001	0.505898
4389.000000	739.128967	-13.187000	0.506599
4390.000000	739.243652	-13.186001	0.508099
4391.000000	739.477905	-13.190001	0.509800
4392.000000	739.562073	-13.204000	0.512299
4393.000000	739.726563	-13.225000	0.512199
4394.000000	739.971375	-13.250001	0.514198
4395.000000	740.041199	-13.279000	0.518299
4396.000000	740.182373	-13.311001	0.521099
4397.000000	740.432983	-13.348001	0.524300
4398.000000	740.493469	-13.387001	0.528599
4399.000000	740.713684	-13.426001	0.532799
4400.000000	740.929382	-13.465001	0.537399
4401.000000	740.960571	-13.504001	0.538300
4402.000000	741.227478	-13.541000	0.538498
4403.000000	741.412354	-13.572001	0.543301
4404.000000	741.486572	-13.598001	0.547100
4405.000000	741.723389	-13.617001	0.552299
4406.000000	741.864685	-13.627001	0.556000
4407.000000	742.022583	-13.628000	0.557198
4408.000000	742.240051	-13.618001	0.557899
4409.000000	742.293884	-13.605000	0.558998
4410.000000	742.485657	-13.587001	0.558598
4411.000000	742.736267	-13.565001	0.558300
4412.000000	742.778259	-13.544001	0.558098
4413.000000	742.953796	-13.526001	0.558399
4414.000000	743.193359	-13.514001	0.560200
4415.000000	743.239380	-13.506001	0.560200
4416.000000	743.467468	-13.501000	0.558399
4417.000000	743.610474	-13.501000	0.555798
4418.000000	743.719360	-13.501000	0.550598
4419.000000	743.965881	-13.499001	0.543800
4420.000000	744.083374	-13.493001	0.537498
4421.000000	744.183960	-13.481001	0.536301
4422.000000	744.460510	-13.462001	0.533699
4423.000000	744.547852	-13.437000	0.531399
4424.000000	744.719788	-13.411000	0.529697
4425.000000	744.938110	-13.388000	0.527599
4426.000000	745.006897	-13.366000	0.528999
4427.000000	745.247864	-13.350000	0.527100
4428.000000	745.455200	-13.337001	0.524300
4429.000000	745.500854	-13.330001	0.523300
4430.000000	745.727295	-13.332001	0.524498
4431.000000	745.919373	-13.342001	0.528198
4432.000000	746.008911	-13.359000	0.531998
4433.000000	746.215088	-13.381001	0.535797
4434.000000	746.355957	-13.408001	0.538998
4435.000000	746.506470	-13.440001	0.541599
4436.000000	746.750671	-13.474001	0.540600
4437.000000	746.800781	-13.508000	0.540398
4438.000000	746.954407	-13.538001	0.539398
4439.000000	747.206665	-13.564001	0.535698
4440.000000	747.286987	-13.588000	0.530399
4441.000000	747.463989	-13.609000	0.527798
4442.000000	747.676086	-13.626000	0.525497
4443.000000	747.748657	-13.640000	0.522697
4444.000000	747.999451	-13.649001	0.517498
4445.000000	748.151611	-13.657001	0.512699
4446.000000	748.221802	-13.662001	0.514599
4447.000000	748.469360	-13.663001	0.517200
4448.000000	748.605896	-13.656001	0.520901
4449.000000	748.736511	-13.643001	0.523701
4450.000000	748.955811	-13.622001	0.528400
4451.000000	749.046875	-13.597001	0.537598
4452.000000	749.229980	-13.573001	0.543198
4453.000000	749.469971	-13.545001	0.547798
4454.000000	749.515869	-13.517000	0.548599
4455.000000	749.735962	-13.491000	0.548599
4456.000000	749.978455	-13.465001	0.550198
4457.000000	750.019165	-13.439001	0.550400
4458.000000	750.206604	-13.408001	0.548500
4459.000000	750.382202	-13.374001	0.541199
4460.000000	750.474976	-13.338000	0.532200
4461.000000	750.725098	-13.301001	0.528198
4462.000000	750.813782	-13.267000	0.523499
4463.000000	750.950989	-13.235001	0.518299
4464.000000	751.223083	-13.207001	0.512798
4465.000000	751.311707	-13.185000	0.514099
4466.000000	751.471252	-13.172001	0.521698
4467.000000	751.716187	-13.165001	0.525398
4468.000000	751.805786	-13.163001	0.527798
4469.000000	752.006775	-13.168000	0.530098
4470.000000	752.187378	-13.181001	0.532101
4471.000000	752.281982	-13.201000	0.532898
4472.000000	752.492310	-13.229001	0.529598
4473.000000	752.721252	-13.260000	0.525497
4474.000000	752.734802	-13.295001	0.523300
4475.000000	752.956482	-13.330001	0.521297
4476.000000	753.116577	-13.362000	0.520000
4477.000000	753.254211	-13.391001	0.517700
4478.000000	753.482300	-13.414001	0.517799
4479.000000	753.558289	-13.432001	0.517399
4480.000000	753.735107	-13.448001	0.518997
4481.000000	754.005188	-13.461000	0.521999
4482.000000	754.051697	-13.473001	0.521599
4483.000000	754.232178	-13.488001	0.521198
4484.000000	754.485107	-13.505001	0.520599
4485.000000	754.543701	-13.521001	0.521698
4486.000000	754.770264	-13.533001	0.523300
4487.000000	754.920654	-13.541000	0.522400
4488.000000	755.004395	-13.545001	0.522301
4489.000000	755.268372	-13.540001	0.524899
4490.000000	755.366211	-13.525001	0.530399
4491.000000	755.457886	-13.508000	0.533897
4492.000000	755.688477	-13.494000	0.535500
4493.000000	755.791199	-13.481001	0.538200
4494.000000	755.933899	-13.473001	0.542297
4495.000000	756.145386	-13.470000	0.547699
4496.000000	756.239258	-13.473001	0.555099
4497.000000	756.453003	-13.481001	0.564400
4498.000000	756.687378	-13.486001	0.578899
4499.000000	756.702881	-13.488001	0.594097
4500.000000	756.943665	-13.486001	0.605999
4501.000000	757.157654	-13.481001	0.615097
4502.000000	757.229065	-13.473001	0.617699
4503.000000	757.455383	-13.462001	0.617897
4504.000000	757.596985	-13.450001	0.612698
4505.000000	757.728699	-13.441001	0.607399
4506.000000	757.960205	-13.438001	0.604401
4507.000000	758.006165	-13.442000	0.601498
4508.000000	758.188354	-13.453001	0.601799
4509.000000	758.432556	-13.469001	0.600998
4510.000000	758.528564	-13.496000	0.597401
4511.000000	758.722900	-13.530001	0.591499
4512.000000	758.917603	-13.571001	0.582100
4513.000000	759.001953	-13.613001	0.571198
4514.000000	759.238281	-13.657001	0.562298
4515.000000	759.381592	-13.699000	0.552898
4516.000000	759.431763	-13.736001	0.545700
4517.000000	759.699585	-13.766001	0.536900
4518.000000	759.856750	-13.789001	0.530899
4519.000000	759.918274	-13.806001	0.527500
4520.000000	760.167480	-13.821001	0.522400
4521.000000	760.316162	-13.832001	0.517200
4522.000000	760.464905	-13.844001	0.510998
4523.000000	760.695251	-13.855000	0.507999
4524.000000	760.742981	-13.864000	0.507900
4525.000000	760.965088	-13.872001	0.507900
4526.000000	761.188660	-13.876000	0.509800
4527.000000	761.241455	-13.877001	0.512100
4528.000000	761.435669	-13.873001	0.516701
4529.000000	761.633057	-13.862000	0.520397
4530.000000	761.703796	-13.845000	0.520500
4531.000000	761.938782	-13.821001	0.520500
4532.000000	762.068481	-13.794001	0.518700
4533.000000	762.190186	-13.760000	0.516598
4534.000000	762.458374	-13.725000	0.514999
4535.000000	762.190186	-13.760000	0.516598
4536.000000	762.580078	-13.692000	0.514698
4537.000000	762.710571	-13.659000	0.517097
4538.000000	762.962891	-13.628000	0.521999
4539.000000	763.036072	-13.595000	0.529800
4540.000000	763.229797	-13.559001	0.538700
4541.000000	763.420410	-13.521001	0.548199
4542.000000	763.468567	-13.476001	0.553600
4543.000000	763.694885	-13.433001	0.557400
4544.000000	763.914856	-13.392000	0.561001
4545.000000	763.944763	-13.356001	0.562401
4546.000000	764.202087	-13.331000	0.559601
4547.000000	764.379089	-13.317000	0.556698
4548.000000	764.523682	-13.317000	0.555199
4549.000000	764.742798	-13.328001	0.555199
4550.000000	764.840271	-13.349001	0.556599
4551.000000	765.005859	-13.376000	0.555397
4552.000000	765.247864	-13.408001	0.553600
4553.000000	765.289185	-13.443001	0.552399
4554.000000	765.437988	-13.478001	0.549099
4555.000000	765.703796	-13.514001	0.547897
4556.000000	765.796204	-13.547001	0.547298
4557.000000	765.958679	-13.580001	0.550198
4558.000000	766.170166	-13.608001	0.553997
4559.000000	766.253662	-13.631001	0.560600
4560.000000	766.520508	-13.652000	0.568600
4561.000000	766.672058	-13.672001	0.573399
4562.000000	766.730164	-13.689001	0.577801
4563.000000	766.981262	-13.702001	0.578598
4564.000000	767.097961	-13.711000	0.578999
4565.000000	767.232971	-13.719001	0.578800
4566.000000	767.451477	-13.721001	0.577801
4567.000000	767.562256	-13.714001	0.576401
4568.000000	767.758057	-13.699000	0.569599
4569.000000	767.982483	-13.676001	0.562599
4570.000000	768.007385	-13.650001	0.553997
4571.000000	768.234497	-13.621000	0.547100
4572.000000	768.472961	-13.592001	0.539398
4573.000000	768.540955	-13.568001	0.532898
4574.000000	768.722961	-13.548000	0.530499
4575.000000	768.912170	-13.531001	0.527500
4576.000000	769.006470	-13.514001	0.523899
4577.000000	769.242371	-13.492001	0.519600
4578.000000	769.311584	-13.470000	0.521000
4579.000000	769.436890	-13.446001	0.526100
4580.000000	769.710205	-13.422001	0.531799
4581.000000	769.810791	-13.400001	0.535400
4582.000000	769.950500	-13.382001	0.538898
4583.000000	770.200684	-13.371000	0.541397
4584.000000	770.284790	-13.369000	0.541901
4585.000000	770.500977	-13.375001	0.537800
4586.000000	770.685791	-13.391001	0.533600
4587.000000	770.717651	-13.416000	0.533501
4588.000000	770.971191	-13.451000	0.536598
4589.000000	771.156006	-13.493001	0.541000
4590.000000	771.200806	-13.541000	0.544498
4591.000000	771.435364	-13.592001	0.545700
4592.000000	771.578796	-13.642000	0.547398
4593.000000	771.720764	-13.690001	0.549797
4594.000000	771.951111	-13.733001	0.553600
4595.000000	772.039368	-13.770000	0.554298
4596.000000	772.224792	-13.801001	0.552700
4597.000000	772.478271	-13.825001	0.550900
4598.000000	772.523071	-13.844001	0.546898
4599.000000	772.685303	-13.857000	0.541901
4600.000000	772.965210	-13.863001	0.537300
4601.000000	773.010559	-13.861001	0.536198
4602.000000	773.231201	-13.851001	0.539101
4603.000000	773.377502	-13.833000	0.542797
4604.000000	773.480103	-13.806001	0.548000
4605.000000	773.744385	-13.773001	0.552898
4606.000000	773.869751	-13.735001	0.555901
4607.000000	773.964050	-13.697001	0.557499
4608.000000	774.213257	-13.664001	0.556400
4609.000000	774.316467	-13.637001	0.555000
4610.000000	774.447754	-13.619000	0.553101
4611.000000	774.647461	-13.608001	0.550697
4612.000000	774.733093	-13.603001	0.546398
4613.000000	774.925598	-13.601001	0.539898
4614.000000	775.168274	-13.599001	0.535698
4615.000000	775.186768	-13.599001	0.532700
4616.000000	775.420410	-13.601001	0.533100
4617.000000	775.646484	-13.601001	0.534100
4618.000000	775.739990	-13.604001	0.533798
4619.000000	775.947083	-13.611001	0.531799
4620.000000	776.102905	-13.618001	0.525299
4621.000000	776.223694	-13.627001	0.519100
4622.000000	776.476074	-13.636001	0.511600
4623.000000	776.549072	-13.650001	0.506901
4624.000000	776.665161	-13.669001	0.505699
4625.000000	776.930359	-13.692000	0.508801
4626.000000	777.012268	-13.717001	0.514198
4627.000000	777.195251	-13.743001	0.520798
4628.000000	777.403259	-13.768001	0.528099
4629.000000	777.468506	-13.791000	0.534199
4630.000000	777.699768	-13.818001	0.536800
4631.000000	777.849670	-13.845000	0.537498
4632.000000	777.907104	-13.873001	0.540100
4633.000000	778.183289	-13.905001	0.543098
4634.000000	778.345398	-13.939001	0.543198
4635.000000	778.437256	-13.971001	0.540798
4636.000000	778.662109	-13.997001	0.538498
4637.000000	778.797668	-14.012001	0.537098
4638.000000	778.957092	-14.018001	0.535797
4639.000000	779.193054	-14.014001	0.538799
4640.000000	779.239990	-13.999001	0.542198
4641.000000	779.448181	-13.978001	0.546497
4642.000000	779.699768	-13.953001	0.551899
4643.000000	779.724976	-13.923000	0.556099
4644.000000	779.916504	-13.888000	0.559498
4645.000000	780.111755	-13.848001	0.557697
4646.000000	780.193604	-13.806001	0.554600
4647.000000	780.419250	-13.768001	0.553898
4648.000000	780.526001	-13.735001	0.553699
4649.000000	780.652466	-13.707001	0.555000
4650.000000	780.902161	-13.687000	0.557899
4651.000000	781.031189	-13.683001	0.562698
4652.000000	781.159973	-13.695001	0.572498
4653.000000	781.421753	-13.715001	0.575500
4654.000000	781.527710	-13.741001	0.572701
4655.000000	781.738159	-13.771001	0.566998
4656.000000	781.899597	-13.803000	0.560799
4657.000000	781.941772	-13.835001	0.555500
4658.000000	782.152405	-13.862000	0.545597
4659.000000	782.388489	-13.885000	0.536198
4660.000000	782.386658	-13.906001	0.529598
4661.000000	782.636902	-13.924001	0.526199
4662.000000	782.829956	-13.939001	0.524597
4663.000000	782.948059	-13.953001	0.519100
4664.000000	783.161987	-13.964001	0.511497
4665.000000	783.279358	-13.975000	0.503498
4666.000000	783.453003	-13.990001	0.501301
4667.000000	783.689758	-14.003000	0.504200
4668.000000	783.693359	-14.021001	0.505100
4669.000000	783.868652	-14.043000	0.508301
4670.000000	784.096558	-14.064001	0.514698
4671.000000	784.181763	-14.086000	0.523899
4672.000000	784.338196	-14.104001	0.529900
4673.000000	784.529175	-14.120001	0.533100
4674.000000	784.628052	-14.135000	0.535900
4675.000000	784.882996	-14.143001	0.538200
4676.000000	785.051270	-14.146001	0.541199
4677.000000	785.116150	-14.145000	0.544399
4678.000000	785.378784	-14.139001	0.547398
4679.000000	785.516602	-14.127001	0.549297
4680.000000	785.623596	-14.106001	0.549400
4681.000000	785.848572	-14.075001	0.546898
4682.000000	785.927063	-14.036000	0.544998
4683.000000	786.110596	-13.992001	0.535297
4684.000000	786.341675	-13.945001	0.523998
4685.000000	786.367004	-13.901001	0.516197
4686.000000	786.599976	-13.867001	0.508801
4687.000000	786.824097	-13.846001	0.504398
4688.000000	786.867310	-13.843000	0.497997
4689.000000	787.065796	-13.856001	0.490898
4690.000000	787.273499	-13.884001	0.487198
4691.000000	787.333252	-13.926001	0.483398
4692.000000	787.604980	-13.975000	0.481300
4693.000000	787.689392	-14.032001	0.479797
4694.000000	787.836060	-14.091001	0.482700
4695.000000	788.077087	-14.151001	0.489998
4696.000000	788.183594	-14.212001	0.501198
4697.000000	788.298279	-14.272000	0.512798
4698.000000	788.549072	-14.328001	0.525299
4699.000000	788.639465	-14.380001	0.537998
4700.000000	788.849487	-14.428000	0.547699
4701.000000	789.041260	-14.474001	0.554897
4702.000000	789.088562	-14.514001	0.562698
4703.000000	789.340271	-14.543000	0.570000
4704.000000	789.566284	-14.561001	0.577000
4705.000000	789.596191	-14.569000	0.581100
4706.000000	789.822510	-14.566001	0.583599
4707.000000	789.974060	-14.554001	0.584099
4708.000000	790.112305	-14.532001	0.581100
4709.000000	790.300171	-14.508000	0.577599
4710.000000	790.391663	-14.485001	0.574200
4711.000000	790.576294	-14.466001	0.566299
4712.000000	790.830505	-14.447001	0.559998
4713.000000	790.890808	-14.430000	0.552799
4714.000000	791.052368	-14.414001	0.547100
4715.000000	791.309204	-14.395000	0.542698
4716.000000	791.373779	-14.374001	0.537598
4717.000000	791.528381	-14.346001	0.538498
4718.000000	791.717896	-14.313001	0.541901
4719.000000	791.813660	-14.276001	0.544399
4720.000000	792.052307	-14.236001	0.549000
4721.000000	792.211487	-14.198001	0.552299
4722.000000	792.294373	-14.164001	0.554199
4723.000000	792.546509	-14.137001	0.552700
4724.000000	792.682983	-14.119000	0.548199
4725.000000	792.810364	-14.111001	0.545498
4726.000000	793.022766	-14.114000	0.542198
4727.000000	793.105164	-14.127001	0.542599
4728.000000	793.310303	-14.152000	0.545898
4729.000000	793.523193	-14.187000	0.549297
4730.000000	793.531555	-14.233001	0.552200
4731.000000	793.738892	-14.287001	0.553398
4732.000000	793.994202	-14.347001	0.557899
4733.000000	794.071167	-14.410001	0.559700
4734.000000	794.241882	-14.472001	0.556999
4735.000000	794.409851	-14.529000	0.553799
4736.000000	794.538086	-14.581000	0.552799
4737.000000	794.802979	-14.623001	0.553997
4738.000000	794.898376	-14.659000	0.554798
4739.000000	795.052063	-14.685000	0.553398
4740.000000	795.296753	-14.700001	0.554199
4741.000000	795.388184	-14.705001	0.558498
4742.000000	795.490967	-14.696001	0.562599
4743.000000	795.753052	-14.678000	0.565201
4744.000000	795.828979	-14.647000	0.564800
4745.000000	796.061890	-14.606001	0.564697
4746.000000	796.240662	-14.560000	0.561001
4747.000000	796.270691	-14.511001	0.555099
4748.000000	796.496887	-14.468000	0.550999
4749.000000	796.700867	-14.431001	0.548298
4750.000000	796.749084	-14.400001	0.544998
4751.000000	796.978088	-14.374001	0.541199
4752.000000	797.132080	-14.352000	0.544300
4753.000000	797.284790	-14.335001	0.553699
4754.000000	797.503174	-14.326000	0.562199
4755.000000	797.578369	-14.322001	0.567699
4756.000000	797.775391	-14.320001	0.574200
4757.000000	798.021362	-14.320001	0.582001
4758.000000	798.067566	-14.322001	0.582298
4759.000000	798.234192	-14.323001	0.576698
4760.000000	798.484680	-14.322001	0.566200
4761.000000	798.582397	-14.320001	0.556099
4762.000000	798.762878	-14.318001	0.545700
4763.000000	798.928406	-14.320001	0.536598
4764.000000	799.004089	-14.326000	0.532898
4765.000000	799.260864	-14.336000	0.527397
4766.000000	799.388489	-14.347001	0.519100
4767.000000	799.470581	-14.358001	0.510799
4768.000000	799.712158	-14.375001	0.503799
4769.000000	799.848267	-14.398001	0.496700
4770.000000	800.014771	-14.427001	0.482399
4771.000000	800.204651	-14.457001	0.468201
4772.000000	800.312073	-14.492001	0.462097
4773.000000	800.535767	-14.531001	0.459599
4774.000000	800.752869	-14.565001	0.459400
4775.000000	800.786865	-14.589001	0.458900
4776.000000	801.002991	-14.601001	0.464199
4777.000000	801.225281	-14.603001	0.479099
4778.000000	801.269287	-14.594001	0.493999
4779.000000	801.461609	-14.572001	0.507298
4780.000000	801.634583	-14.539001	0.521599
4781.000000	801.757202	-14.502001	0.536400
4782.000000	801.995361	-14.464001	0.548798
4783.000000	802.053955	-14.429001	0.557098
4784.000000	802.220886	-14.395000	0.563698
4785.000000	802.496460	-14.361001	0.572998
4786.000000	802.566467	-14.333001	0.578697
4787.000000	802.714294	-14.308001	0.580997
4788.000000	802.942261	-14.292001	0.582600
4789.000000	803.011902	-14.279000	0.583099
4790.000000	803.237854	-14.273001	0.580498
4791.000000	803.423889	-14.272000	0.575798
4792.000000	803.479492	-14.276001	0.569000
4793.000000	803.742859	-14.283001	0.559097
4794.000000	803.934753	-14.292001	0.550999
4795.000000	803.979187	-14.303000	0.549500
4796.000000	804.214355	-14.317000	0.552399
4797.000000	804.366150	-14.331000	0.557198
4798.000000	804.487854	-14.349001	0.559097
4799.000000	804.712708	-14.367001	0.561199
4800.000000	804.783386	-14.385000	0.561897
4801.000000	804.955872	-14.403001	0.555901
4802.000000	805.181702	-14.416000	0.545399
4803.000000	805.239807	-14.432001	0.532997
4804.000000	805.430176	-14.453001	0.522400
4805.000000	805.671265	-14.478001	0.515999
4806.000000	805.737366	-14.509001	0.513100
4807.000000	805.910950	-14.541000	0.507500
4808.000000	806.095703	-14.577001	0.496799
4809.000000	806.168762	-14.617001	0.488197
4810.000000	806.415894	-14.654000	0.484600
4811.000000	806.559692	-14.691001	0.483200
4812.000000	806.647400	-14.725000	0.484398
4813.000000	806.909302	-14.755001	0.487801
4814.000000	807.047607	-14.778001	0.500099
4815.000000	807.192871	-14.791000	0.512600
4816.000000	807.392578	-14.795001	0.515999
4817.000000	807.497498	-14.785001	0.518497
4818.000000	807.705383	-14.763000	0.519699
4819.000000	807.923157	-14.728001	0.522099
4820.000000	807.961609	-14.683001	0.525497
4821.000000	808.180603	-14.630001	0.525997
4822.000000	808.392273	-14.571001	0.529598
4823.000000	808.434570	-14.514001	0.534798
4824.000000	808.634155	-14.465001	0.539997
4825.000000	808.806152	-14.425001	0.543697
4826.000000	808.943665	-14.398001	0.544399
4827.000000	809.212708	-14.387001	0.545898
4828.000000	809.280151	-14.388000	0.550800
4829.000000	809.433655	-14.399001	0.557400
4830.000000	809.678467	-14.420001	0.561001
4831.000000	809.775085	-14.449000	0.562500
4832.000000	809.907593	-14.484001	0.564999
4833.000000	810.152588	-14.520000	0.570698
4834.000000	810.240173	-14.558001	0.576900
4835.000000	810.459351	-14.599001	0.581898
4836.000000	810.628784	-14.638000	0.586098
4837.000000	810.693787	-14.674001	0.588799
4838.000000	810.943604	-14.708001	0.591297
4839.000000	811.155151	-14.739000	0.591099
4840.000000	811.195190	-14.768001	0.589500
4841.000000	811.430908	-14.792001	0.585598
4842.000000	811.589600	-14.810000	0.579498
4843.000000	811.689392	-14.823001	0.574600
4844.000000	811.912964	-14.830001	0.569401
4845.000000	811.990479	-14.834001	0.563999
4846.000000	812.163269	-14.840001	0.556400
4847.000000	812.405273	-14.847001	0.550900
4848.000000	812.424866	-14.860001	0.548798
4849.000000	812.609985	-14.874001	0.545597
4850.000000	812.869507	-14.885001	0.543999
4851.000000	812.956360	-14.890000	0.542500
4852.000000	813.141052	-14.887001	0.545200
4853.000000	813.333984	-14.877001	0.548901
4854.000000	813.422485	-14.861001	0.549698
4855.000000	813.665588	-14.839001	0.551300
4856.000000	813.820068	-14.816001	0.550598
4857.000000	813.912292	-14.792001	0.548199
4858.000000	814.160767	-14.771001	0.543900
4859.000000	814.291199	-14.754001	0.539299
4860.000000	814.429993	-14.741001	0.537899
4861.000000	814.658081	-14.735001	0.537300
4862.000000	814.738770	-14.733001	0.536301
4863.000000	814.948792	-14.740001	0.533798
4864.000000	815.170593	-14.755001	0.532497
4865.000000	815.203491	-14.774001	0.531200
4866.000000	815.415405	-14.795001	0.529499
4867.000000	815.648865	-14.815001	0.526398
4868.000000	815.708252	-14.836000	0.523399
4869.000000	815.906372	-14.858001	0.526100
4870.000000	816.096191	-14.875001	0.529499
4871.000000	816.206055	-14.887001	0.531898
4872.000000	816.459290	-14.891001	0.534199
4873.000000	816.541809	-14.890000	0.535698
4874.000000	816.691956	-14.881001	0.538200
4875.000000	816.960876	-14.862000	0.537098
4876.000000	817.051453	-14.833001	0.534397
4877.000000	817.156067	-14.796000	0.531700
4878.000000	817.419250	-14.755001	0.526699
4879.000000	817.497375	-14.710001	0.521500
4880.000000	817.677551	-14.663001	0.516098
4881.000000	817.865906	-14.616001	0.513798
4882.000000	817.899780	-14.570001	0.515499
4883.000000	818.142395	-14.530001	0.518799
4884.000000	818.340454	-14.499001	0.521599
4885.000000	818.423584	-14.480000	0.528698
4886.000000	818.646179	-14.474001	0.535297
4887.000000	818.806763	-14.480000	0.542099
4888.000000	818.924866	-14.502001	0.544399
4889.000000	819.113403	-14.541000	0.545898
4890.000000	819.207703	-14.593000	0.548698
4891.000000	819.397766	-14.653001	0.547798
4892.000000	819.656982	-14.714001	0.544701
4893.000000	819.694885	-14.780001	0.541500
4894.000000	819.879761	-14.844001	0.541100
4895.000000	820.155884	-14.901001	0.542297
4896.000000	820.214478	-14.950001	0.543098
4897.000000	820.390259	-14.990001	0.542400
4898.000000	820.604980	-15.025001	0.541901
4899.000000	820.673157	-15.055000	0.539700
4900.000000	820.916687	-15.077001	0.536400
4901.000000	821.055603	-15.094001	0.530399
4902.000000	821.111450	-15.106001	0.524700
4903.000000	821.367859	-15.113001	0.518200
4904.000000	821.477600	-15.113001	0.512897
4905.000000	821.599792	-15.109001	0.507599
4906.000000	821.832458	-15.104001	0.505600
4907.000000	821.957153	-15.096001	0.504898
4908.000000	822.153076	-15.084001	0.505100
4909.000000	822.378662	-15.068001	0.509701
4910.000000	822.408081	-15.051001	0.512501
4911.000000	822.642395	-15.031001	0.510201
4912.000000	822.863464	-15.002001	0.503998
4913.000000	822.929871	-14.969001	0.497700
4914.000000	823.127197	-14.935000	0.491100
4915.000000	823.319275	-14.902000	0.484200
4916.000000	823.422607	-14.873001	0.479198
4917.000000	823.651978	-14.848001	0.475201
4918.000000	823.742676	-14.830001	0.474998
4919.000000	823.898071	-14.820001	0.478199
4920.000000	824.154907	-14.820001	0.484398
4921.000000	824.234680	-14.833001	0.491699
4922.000000	824.360901	-14.856001	0.496799
4923.000000	824.621765	-14.890000	0.506699
4924.000000	824.701782	-14.931001	0.521698
4925.000000	824.912598	-14.976001	0.532700
4926.000000	825.091553	-15.020000	0.533600
4927.000000	825.155579	-15.057001	0.527798
4928.000000	825.413452	-15.083001	0.516998
4929.000000	825.610291	-15.093000	0.504799
4930.000000	825.626892	-15.085001	0.490700
4931.000000	825.879700	-15.065001	0.478100
4932.000000	826.068970	-15.032001	0.471798
4933.000000	826.186462	-14.989000	0.475399
4934.000000	826.391479	-14.940001	0.487000
4935.000000	826.511963	-14.889001	0.502399
4936.000000	826.674072	-14.842001	0.516800
4937.000000	826.923157	-14.798000	0.526897
4938.000000	826.968689	-14.763000	0.537998
4939.000000	827.144653	-14.740001	0.543800
4940.000000	827.402405	-14.732000	0.542198
4941.000000	827.455261	-14.739000	0.535297
4942.000000	827.588379	-14.762001	0.530899
4943.000000	827.806885	-14.806001	0.531799
4944.000000	827.876404	-14.868001	0.531300
4945.000000	828.128906	-14.942000	0.523598
4946.000000	828.296875	-15.024001	0.515400
4947.000000	828.363464	-15.106001	0.507298
4948.000000	828.625488	-15.185000	0.500698
4949.000000	828.770752	-15.256001	0.489998
4950.000000	828.906860	-15.313001	0.475498
4951.000000	829.117188	-15.354001	0.465797
4952.000000	829.235168	-15.380001	0.465797
4953.000000	829.422607	-15.393001	0.474697
4954.000000	829.644653	-15.393001	0.485897
4955.000000	829.711975	-15.379001	0.499500
