Time(sec)	Temp(C)	DTA(uV)	TGA(mg)
4071.000000	688.083862	-11.429001	0.530102
4072.000000	688.142761	-11.424001	0.536900
4073.000000	688.385193	-11.420000	0.546803
4074.000000	688.525208	-11.421000	0.553200
4075.000000	688.636963	-11.425000	0.559299
4076.000000	688.901062	-11.432000	0.562702
4077.000000	689.053894	-11.438001	0.564701
4078.000000	689.154175	-11.443001	0.563602
4079.000000	689.366699	-11.450001	0.557400
4080.000000	689.471191	-11.460001	0.551903
4081.000000	689.641052	-11.471001	0.544102
4082.000000	689.848572	-11.487000	0.539402
4083.000000	689.886597	-11.506001	0.537502
4084.000000	690.127075	-11.527000	0.535500
4085.000000	690.364258	-11.549001	0.535900
4086.000000	690.386108	-11.568001	0.534500
4087.000000	690.595703	-11.584001	0.530399
4088.000000	690.827454	-11.597000	0.530502
4089.000000	690.931702	-11.607000	0.529400
4090.000000	691.140381	-11.616000	0.528202
4091.000000	691.266296	-11.620001	0.526302
4092.000000	691.421753	-11.620001	0.524002
4093.000000	691.655701	-11.614000	0.526600
4094.000000	691.750977	-11.603001	0.527702
4095.000000	691.873779	-11.585001	0.531300
4096.000000	692.131104	-11.566001	0.534901
4097.000000	692.195862	-11.547001	0.542999
4098.000000	692.374268	-11.532001	0.552299
4099.000000	692.602783	-11.524000	0.564102
4100.000000	692.644897	-11.522000	0.575500
4101.000000	692.877808	-11.530001	0.582802
4102.000000	693.072083	-11.544001	0.586502
4103.000000	693.097595	-11.564000	0.586201
4104.000000	693.361572	-11.588000	0.582901
4105.000000	693.534180	-11.616000	0.580502
4106.000000	693.635864	-11.647000	0.574100
4107.000000	693.874512	-11.681001	0.569500
4108.000000	693.967712	-11.714001	0.565102
4109.000000	694.135498	-11.744000	0.561302
4110.000000	694.386292	-11.769001	0.560303
4111.000000	694.427002	-11.788000	0.553699
4112.000000	694.631775	-11.800000	0.550201
4113.000000	694.874390	-11.802001	0.549000
4114.000000	694.956482	-11.796000	0.547501
4115.000000	695.130981	-11.782001	0.546303
4116.000000	695.337585	-11.764001	0.546303
4117.000000	695.385010	-11.745001	0.552502
4118.000000	695.620972	-11.727000	0.561703
4119.000000	695.767090	-11.713000	0.565002
4120.000000	695.864197	-11.706000	0.571800
4121.000000	696.125671	-11.706000	0.577103
4122.000000	696.268311	-11.711000	0.575600
4123.000000	696.360657	-11.716001	0.569901
4124.000000	696.600464	-11.720000	0.558300
4125.000000	696.712402	-11.721001	0.551201
4126.000000	696.910156	-11.718000	0.541100
4127.000000	697.109070	-11.710001	0.530502
4128.000000	697.148682	-11.700001	0.524502
4129.000000	697.384277	-11.691001	0.521603
4130.000000	697.605469	-11.682000	0.525002
4131.000000	697.659302	-11.674001	0.528202
4132.000000	697.881958	-11.665001	0.531200
4133.000000	698.080261	-11.658001	0.534901
4134.000000	698.199463	-11.651001	0.536102
4135.000000	698.411072	-11.643001	0.541100
4136.000000	698.511475	-11.638000	0.548500
4137.000000	698.662354	-11.636001	0.553101
4138.000000	698.899292	-11.636001	0.557301
4139.000000	698.989380	-11.640000	0.560200
4140.000000	699.110657	-11.648001	0.569901
4141.000000	699.377502	-11.664001	0.582302
4142.000000	699.453186	-11.687000	0.590302
4143.000000	699.649658	-11.713000	0.594501
4144.000000	699.845581	-11.740001	0.599602
4145.000000	699.944397	-11.766001	0.606102
4146.000000	700.190979	-11.786000	0.608501
4147.000000	700.369568	-11.795001	0.606899
4148.000000	700.413452	-11.792001	0.603203
4149.000000	700.666565	-11.779000	0.596302
4150.000000	700.831970	-11.757001	0.589600
4151.000000	700.929810	-11.730000	0.584000
4152.000000	701.134766	-11.703001	0.581200
4153.000000	701.262756	-11.679001	0.577301
4154.000000	701.422913	-11.659000	0.572201
4155.000000	701.679565	-11.644001	0.570499
4156.000000	701.700867	-11.635000	0.570202
4157.000000	701.880371	-11.629001	0.569702
4158.000000	702.111511	-11.625001	0.569500
4159.000000	702.161682	-11.625001	0.566002
4160.000000	702.338806	-11.628000	0.563900
4161.000000	702.562805	-11.634001	0.562901
4162.000000	702.602295	-11.644001	0.564602
4163.000000	702.875061	-11.659000	0.572903
4164.000000	702.990601	-11.682000	0.579002
4165.000000	703.116455	-11.707001	0.585201
4166.000000	703.380676	-11.734000	0.590202
4167.000000	703.501709	-11.761001	0.595600
4168.000000	703.620483	-11.786000	0.600700
4169.000000	703.857605	-11.809001	0.598801
4170.000000	703.942383	-11.826000	0.588802
4171.000000	704.153259	-11.837001	0.575401
4172.000000	704.318970	-11.845000	0.567303
4173.000000	704.390198	-11.853001	0.565300
4174.000000	704.627563	-11.858001	0.559902
4175.000000	704.852600	-11.860001	0.553001
4176.000000	704.870361	-11.861001	0.551102
4177.000000	705.102356	-11.862000	0.555500
4178.000000	705.261169	-11.864000	0.560501
4179.000000	705.354370	-11.865001	0.561302
4180.000000	705.614197	-11.867001	0.563301
4181.000000	705.699890	-11.872001	0.566799
4182.000000	705.862305	-11.878000	0.568901
4183.000000	706.151306	-11.880000	0.569901
4184.000000	706.200256	-11.881001	0.570801
4185.000000	706.349060	-11.879001	0.570900
4186.000000	706.594604	-11.874001	0.568199
4187.000000	706.659058	-11.863001	0.562599
4188.000000	706.873474	-11.843000	0.553001
4189.000000	707.073669	-11.818001	0.543900
4190.000000	707.151062	-11.787001	0.537903
4191.000000	707.347412	-11.754001	0.534203
4192.000000	707.562195	-11.721001	0.528099
4193.000000	707.600159	-11.689000	0.525600
4194.000000	707.859070	-11.661000	0.530701
4195.000000	708.017273	-11.641001	0.537800
4196.000000	708.122803	-11.629001	0.540901
4197.000000	708.310486	-11.626000	0.546200
4198.000000	708.424866	-11.632001	0.548702
4199.000000	708.596008	-11.647000	0.553600
4200.000000	708.859070	-11.670001	0.554802
4201.000000	708.885071	-11.702001	0.556602
4202.000000	709.078186	-11.738001	0.563602
4203.000000	709.343201	-11.776001	0.567902
4204.000000	709.401062	-11.813001	0.572800
4205.000000	709.575562	-11.844001	0.581802
4206.000000	709.787354	-11.872001	0.589401
4207.000000	709.856201	-11.897000	0.596500
4208.000000	710.096375	-11.915001	0.601902
4209.000000	710.210510	-11.930000	0.607002
4210.000000	710.323975	-11.939000	0.612801
4211.000000	710.606873	-11.946000	0.616699
4212.000000	710.745056	-11.946000	0.620502
4213.000000	710.856812	-11.938001	0.622501
4214.000000	711.087463	-11.926001	0.623901
4215.000000	711.196899	-11.912001	0.621502
4216.000000	711.361389	-11.897000	0.616302
4217.000000	711.584412	-11.884001	0.612000
4218.000000	711.598389	-11.876000	0.609303
4219.000000	711.809387	-11.877001	0.607101
4220.000000	712.023682	-11.883000	0.602303
4221.000000	712.040894	-11.895000	0.596001
4222.000000	712.272156	-11.911000	0.594501
4223.000000	712.471375	-11.930000	0.591602
4224.000000	712.573303	-11.948001	0.585201
4225.000000	712.810059	-11.963000	0.579903
4226.000000	712.921387	-11.973001	0.578102
4227.000000	713.069275	-11.979001	0.579201
4228.000000	713.333862	-11.980000	0.579002
4229.000000	713.406189	-11.978001	0.574501
4230.000000	713.562866	-11.973001	0.570602
4231.000000	713.824463	-11.968000	0.565903
4232.000000	713.892456	-11.964001	0.564301
4233.000000	714.077271	-11.964001	0.567402
4234.000000	714.264954	-11.968000	0.570202
4235.000000	714.323364	-11.972000	0.573200
4236.000000	714.556885	-11.979001	0.578201
4237.000000	714.761292	-11.991000	0.583599
4238.000000	714.777588	-12.006001	0.586399
4239.000000	715.021057	-12.022000	0.584801
4240.000000	715.205078	-12.032001	0.580799
4241.000000	715.304993	-12.040001	0.580700
4242.000000	715.534363	-12.042001	0.583500
4243.000000	715.652771	-12.038000	0.586700
4244.000000	715.845398	-12.026001	0.583702
4245.000000	716.110962	-12.005000	0.581200
4246.000000	716.109009	-11.982000	0.580502
4247.000000	716.305664	-11.956000	0.580402
4248.000000	716.560852	-11.929001	0.578800
4249.000000	716.651611	-11.902000	0.574100
4250.000000	716.832397	-11.874001	0.570900
4251.000000	717.049194	-11.846001	0.569702
4252.000000	717.119812	-11.818001	0.567600
4253.000000	717.348877	-11.789001	0.558903
4254.000000	717.488159	-11.761001	0.550201
4255.000000	717.577087	-11.731001	0.544201
4256.000000	717.835754	-11.701000	0.544601
4257.000000	717.978882	-11.672001	0.546101
4258.000000	718.054260	-11.648001	0.542202
4259.000000	718.324097	-11.628000	0.536602
4260.000000	718.430786	-11.610001	0.534801
4261.000000	718.626465	-11.594001	0.531300
4262.000000	718.854675	-11.581000	0.528500
4263.000000	718.891785	-11.570001	0.526302
4264.000000	719.115173	-11.562000	0.531403
4265.000000	719.359070	-11.557000	0.546101
4266.000000	719.379456	-11.556001	0.562801
4267.000000	719.591980	-11.557000	0.574802
4268.000000	719.786194	-11.562000	0.583099
4269.000000	719.878296	-11.571000	0.590302
4270.000000	720.087708	-11.583000	0.594299
4271.000000	720.208008	-11.595000	0.596001
4272.000000	720.325684	-11.605000	0.596302
4273.000000	720.622559	-11.615001	0.596802
4274.000000	720.704712	-11.626000	0.598801
4275.000000	720.834656	-11.636001	0.600601
4276.000000	721.108398	-11.645000	0.598900
4277.000000	721.175659	-11.653001	0.597202
4278.000000	721.336670	-11.663000	0.589901
4279.000000	721.557983	-11.673000	0.580299
4280.000000	721.612976	-11.682000	0.574699
4281.000000	721.834106	-11.693001	0.570499
4282.000000	722.046753	-11.706000	0.569401
4283.000000	722.060181	-11.719001	0.567600
4284.000000	722.332764	-11.731001	0.563301
4285.000000	722.522583	-11.741000	0.567303
4286.000000	722.602966	-11.751000	0.574200
4287.000000	722.815308	-11.760000	0.581402
4288.000000	722.962463	-11.765000	0.585899
4289.000000	723.108093	-11.765000	0.586399
4290.000000	723.346497	-11.763000	0.590202
4291.000000	723.388977	-11.762000	0.592201
4292.000000	723.560608	-11.765000	0.591202
4293.000000	723.815979	-11.772000	0.590401
4294.000000	723.885193	-11.785001	0.588802
4295.000000	724.040894	-11.804001	0.589802
4296.000000	724.272766	-11.828001	0.592800
4297.000000	724.345459	-11.859000	0.596901
4298.000000	724.568604	-11.893001	0.601902
4299.000000	724.753601	-11.930000	0.608101
4300.000000	724.813660	-11.967001	0.613800
4301.000000	725.076477	-12.002001	0.617599
4302.000000	725.227112	-12.035001	0.619499
4303.000000	725.315674	-12.062000	0.616699
4304.000000	725.553162	-12.082001	0.613300
4305.000000	725.665283	-12.092001	0.609699
4306.000000	725.836975	-12.095000	0.604401
4307.000000	726.057007	-12.091001	0.603401
4308.000000	726.130005	-12.083000	0.604202
4309.000000	726.312378	-12.072001	0.610600
4310.000000	726.556396	-12.060000	0.621101
4311.000000	726.580078	-12.048000	0.629501
4312.000000	726.798706	-12.033001	0.638203
4313.000000	727.024475	-12.014001	0.643299
4314.000000	727.093872	-11.998000	0.647602
4315.000000	727.286865	-11.984000	0.649300
4316.000000	727.457275	-11.973001	0.643200
4317.000000	727.552185	-11.966001	0.639900
4318.000000	727.830383	-11.964001	0.634300
4319.000000	727.940308	-11.970000	0.631702
4320.000000	728.052368	-11.982000	0.629200
4321.000000	728.309204	-11.998000	0.630302
4322.000000	728.409607	-12.018001	0.635799
4323.000000	728.538269	-12.037001	0.641003
4324.000000	728.762573	-12.056001	0.643501
4325.000000	728.839478	-12.075001	0.645599
4326.000000	729.067566	-12.093000	0.645401
4327.000000	729.270874	-12.110001	0.646999
4328.000000	729.302368	-12.128000	0.646603
4329.000000	729.546509	-12.150001	0.645401
4330.000000	729.727478	-12.174001	0.646099
4331.000000	729.781494	-12.199000	0.646500
4332.000000	729.977356	-12.225000	0.648701
4333.000000	730.142700	-12.255000	0.646301
4334.000000	730.239075	-12.289001	0.639099
4335.000000	730.479004	-12.323001	0.631100
4336.000000	730.560608	-12.361001	0.621601
4337.000000	730.742188	-12.400001	0.608803
4338.000000	731.007507	-12.438001	0.594402
4339.000000	731.079468	-12.470000	0.580601
4340.000000	731.227356	-12.493001	0.573502
4341.000000	731.477295	-12.508000	0.572601
4342.000000	731.548279	-12.513000	0.576000
4343.000000	731.789856	-12.509001	0.582600
4344.000000	731.932983	-12.497001	0.587299
4345.000000	732.013062	-12.479001	0.591999
4346.000000	732.264893	-12.459001	0.595303
4347.000000	732.394287	-12.438001	0.597202
4348.000000	732.461304	-12.418000	0.598301
4349.000000	732.703064	-12.402000	0.602303
4350.000000	732.878784	-12.389001	0.608200
4351.000000	732.992554	-12.383000	0.619801
4352.000000	733.180481	-12.383000	0.631203
4353.000000	733.271484	-12.393001	0.643803
4354.000000	733.466064	-12.414001	0.652500
4355.000000	733.721558	-12.442000	0.654301
4356.000000	733.744751	-12.477000	0.656403
4357.000000	733.954163	-12.518001	0.660400
4358.000000	734.213257	-12.564000	0.664001
4359.000000	734.272461	-12.612000	0.665600
4360.000000	734.479980	-12.656000	0.664700
4361.000000	734.663391	-12.695001	0.664303
4362.000000	734.753906	-12.725000	0.662701
4363.000000	735.004700	-12.746000	0.662399
4364.000000	735.127197	-12.758000	0.659702
4365.000000	735.222961	-12.758000	0.660000
4366.000000	735.511169	-12.746000	0.660202
4367.000000	735.610352	-12.724001	0.661503
4368.000000	735.729797	-12.698001	0.666500
4369.000000	735.957275	-12.670001	0.669102
4370.000000	736.059875	-12.644001	0.665802
4371.000000	736.243469	-12.617001	0.655701
4372.000000	736.451172	-12.590000	0.640900
4373.000000	736.497803	-12.565001	0.621601
4374.000000	736.714600	-12.542001	0.599102
4375.000000	736.945984	-12.521001	0.579201
4376.000000	736.959961	-12.503000	0.565502
4377.000000	737.194092	-12.493001	0.561901
4378.000000	737.396484	-12.493001	0.565102
4379.000000	737.494995	-12.501000	0.573502
4380.000000	737.735596	-12.511001	0.585800
4381.000000	737.858398	-12.521001	0.592701
4382.000000	738.021362	-12.528001	0.602600
4383.000000	738.246887	-12.529000	0.610500
4384.000000	738.323364	-12.526001	0.617802
4385.000000	738.492371	-12.517000	0.622803
4386.000000	738.729553	-12.507001	0.628201
4387.000000	738.807983	-12.498000	0.636803
4388.000000	739.007568	-12.492001	0.647301
4389.000000	739.200806	-12.493001	0.653000
4390.000000	739.279297	-12.497001	0.652100
4391.000000	739.491394	-12.502001	0.648003
4392.000000	739.681763	-12.510000	0.644402
4393.000000	739.697876	-12.519001	0.638203
4394.000000	739.959167	-12.531000	0.625099
4395.000000	740.116882	-12.542001	0.606400
4396.000000	740.233887	-12.553000	0.591900
4397.000000	740.453552	-12.563001	0.582802
4398.000000	740.564453	-12.572001	0.575100
4399.000000	740.710876	-12.583000	0.570400
4400.000000	740.970276	-12.593000	0.569901
4401.000000	741.012268	-12.603001	0.572102
4402.000000	741.229309	-12.613001	0.579502
4403.000000	741.462402	-12.618001	0.582199
4404.000000	741.519653	-12.621000	0.587700
4405.000000	741.703796	-12.620001	0.592400
4406.000000	741.908203	-12.620001	0.599400
4407.000000	741.968506	-12.619000	0.610203
4408.000000	742.209595	-12.619000	0.619400
4409.000000	742.344971	-12.624001	0.628902
4410.000000	742.431152	-12.632001	0.639099
4411.000000	742.674377	-12.646001	0.645401
4412.000000	742.822510	-12.667001	0.650402
4413.000000	742.909302	-12.692000	0.653603
4414.000000	743.127197	-12.724001	0.652702
4415.000000	743.253906	-12.761001	0.649799
4416.000000	743.438660	-12.805000	0.643501
4417.000000	743.647156	-12.855000	0.636402
4418.000000	743.708191	-12.904000	0.630100
4419.000000	743.935059	-12.954000	0.626801
4420.000000	744.170166	-13.002001	0.629101
4421.000000	744.185303	-13.046000	0.636299
4422.000000	744.397461	-13.085001	0.643700
4423.000000	744.628906	-13.115001	0.651802
4424.000000	744.726563	-13.139001	0.659203
4425.000000	744.927856	-13.154000	0.662502
4426.000000	745.071594	-13.158001	0.658302
4427.000000	745.175110	-13.155001	0.650501
4428.000000	745.446655	-13.143001	0.645401
4429.000000	745.541992	-13.127001	0.640499
4430.000000	745.653259	-13.110001	0.638599
4431.000000	745.914978	-13.094001	0.640701
4432.000000	746.014465	-13.084001	0.647900
4433.000000	746.127380	-13.080001	0.658302
4434.000000	746.359863	-13.083000	0.664803
4435.000000	746.448975	-13.090000	0.668301
4436.000000	746.660461	-13.101001	0.664902
4437.000000	746.881653	-13.113001	0.655399
4438.000000	746.911987	-13.125001	0.644302
4439.000000	747.166504	-13.134001	0.636902
4440.000000	747.373291	-13.138000	0.632702
4441.000000	747.440796	-13.141001	0.627003
4442.000000	747.680298	-13.143001	0.625603
4443.000000	747.808899	-13.143001	0.634003
4444.000000	747.958252	-13.142000	0.642700
4445.000000	748.182678	-13.141001	0.645599
4446.000000	748.245972	-13.139001	0.645702
4447.000000	748.411865	-13.137001	0.645802
4448.000000	748.688782	-13.135000	0.649601
4449.000000	748.727661	-13.134001	0.652599
4450.000000	748.852295	-13.134001	0.652203
4451.000000	749.151001	-13.140000	0.655399
4452.000000	749.186768	-13.151001	0.659401
4453.000000	749.394470	-13.168000	0.665802
4454.000000	749.569458	-13.192000	0.669903
4455.000000	749.637085	-13.221001	0.675400
4456.000000	749.906860	-13.253000	0.674801
4457.000000	750.045593	-13.284000	0.674603
4458.000000	750.121765	-13.310000	0.674301
4459.000000	750.397705	-13.334001	0.671501
4460.000000	750.542969	-13.352000	0.673203
4461.000000	750.672607	-13.365001	0.672302
4462.000000	750.875366	-13.371000	0.676903
4463.000000	750.971558	-13.374001	0.684799
4464.000000	751.191101	-13.375001	0.691402
4465.000000	751.415771	-13.373001	0.699402
4466.000000	751.445251	-13.367001	0.704502
4467.000000	751.655273	-13.357000	0.709499
4468.000000	751.914795	-13.344001	0.709499
4469.000000	751.971008	-13.328001	0.700802
4470.000000	752.150391	-13.307000	0.688900
4471.000000	752.336304	-13.287001	0.675102
4472.000000	752.395996	-13.270000	0.662502
4473.000000	752.647400	-13.258000	0.654602
4474.000000	752.756104	-13.258000	0.651901
4475.000000	752.859009	-13.271001	0.659401
4476.000000	753.140381	-13.297001	0.670700
4477.000000	753.245056	-13.334001	0.684601
4478.000000	753.367676	-13.375001	0.693901
4479.000000	753.597961	-13.414001	0.696301
4480.000000	753.706055	-13.446001	0.694901
4481.000000	753.901001	-13.468000	0.690800
4482.000000	754.114563	-13.480000	0.686100
4483.000000	754.139954	-13.479001	0.681999
4484.000000	754.372681	-13.471001	0.676601
4485.000000	754.600708	-13.457001	0.675800
4486.000000	754.649475	-13.444000	0.673100
4487.000000	754.845886	-13.430000	0.669701
4488.000000	755.066284	-13.416000	0.667900
4489.000000	755.143005	-13.404000	0.668503
4490.000000	755.352905	-13.391001	0.670403
4491.000000	755.465759	-13.376000	0.664902
4492.000000	755.617188	-13.361001	0.655502
4493.000000	755.869507	-13.345000	0.643600
4494.000000	755.925110	-13.333000	0.631100
4495.000000	756.063782	-13.324000	0.620899
4496.000000	756.332458	-13.322001	0.612301
4497.000000	756.418274	-13.325001	0.610901
4498.000000	756.598511	-13.332001	0.619900
4499.000000	756.803467	-13.340001	0.634399
4500.000000	756.892090	-13.349001	0.651402
4501.000000	757.119202	-13.356001	0.664803
4502.000000	757.310852	-13.361001	0.666302
4503.000000	757.348877	-13.366000	0.662601
4504.000000	757.619568	-13.375001	0.656403
4505.000000	757.813110	-13.386001	0.647800
4506.000000	757.881592	-13.400001	0.640800
4507.000000	758.102295	-13.417001	0.630501
4508.000000	758.236572	-13.438001	0.620800
4509.000000	758.380981	-13.463000	0.618900
4510.000000	758.633606	-13.492001	0.617702
4511.000000	758.677307	-13.525001	0.617500
4512.000000	758.834961	-13.561001	0.620300
4513.000000	759.124756	-13.593000	0.626102
4514.000000	759.191589	-13.620001	0.631100
4515.000000	759.329285	-13.639001	0.631901
4516.000000	759.612976	-13.647000	0.628601
4517.000000	759.689453	-13.640000	0.619602
4518.000000	759.937866	-13.620001	0.610203
4519.000000	760.078064	-13.592001	0.596600
4520.000000	760.162170	-13.560000	0.586300
4521.000000	760.439209	-13.523001	0.579601
4522.000000	760.585571	-13.482000	0.577000
4523.000000	760.647278	-13.438001	0.580902
4524.000000	760.899963	-13.390000	0.584301
4525.000000	761.043884	-13.336000	0.582703
4526.000000	761.197998	-13.279000	0.579601
4527.000000	761.380554	-13.221001	0.581200
4528.000000	761.470459	-13.167001	0.589600
4529.000000	761.662170	-13.125001	0.600101
4530.000000	761.904602	-13.095000	0.608803
4531.000000	761.906311	-13.081000	0.621700
4532.000000	762.097290	-13.082001	0.634201
4533.000000	762.363892	-13.097001	0.643299
4534.000000	762.437195	-13.123001	0.648899
4535.000000	762.643005	-13.154000	0.647701
4536.000000	762.805969	-13.188001	0.648701
4537.000000	762.906799	-13.221001	0.650299
4538.000000	763.172485	-13.252001	0.658001
4539.000000	763.273254	-13.281001	0.666203
4540.000000	763.404663	-13.307000	0.672401
4541.000000	763.656006	-13.328001	0.676003
4542.000000	763.774597	-13.343000	0.675800
4543.000000	763.925110	-13.349001	0.665901
4544.000000	764.148987	-13.349001	0.650299
4545.000000	764.260193	-13.340001	0.634300
4546.000000	764.460083	-13.321001	0.618000
4547.000000	764.666077	-13.294001	0.608902
4548.000000	764.713379	-13.265000	0.601002
4549.000000	764.935852	-13.238001	0.601402
4550.000000	765.154175	-13.216001	0.607502
4551.000000	765.169067	-13.204000	0.617500
4552.000000	765.408569	-13.202001	0.626701
4553.000000	765.595276	-13.211000	0.634602
4554.000000	765.695190	-13.227000	0.637501
4555.000000	765.937073	-13.244000	0.634102
4556.000000	766.036682	-13.257001	0.626499
4557.000000	766.200500	-13.260000	0.611900
4558.000000	766.463989	-13.253000	0.596001
4559.000000	766.530273	-13.235001	0.576202
4560.000000	766.695801	-13.205001	0.558102
4561.000000	766.945007	-13.170001	0.548000
4562.000000	767.010193	-13.135000	0.548901
4563.000000	767.214050	-13.106001	0.551201
4564.000000	767.409607	-13.083000	0.558102
4565.000000	767.481689	-13.065001	0.561600
4566.000000	767.708679	-13.053000	0.566101
4567.000000	767.889465	-13.049001	0.570499
4568.000000	767.913574	-13.052001	0.571201
4569.000000	768.142761	-13.067000	0.570602
4570.000000	768.331299	-13.096001	0.569500
4571.000000	768.428894	-13.138000	0.572002
4572.000000	768.645081	-13.196001	0.579002
4573.000000	768.737366	-13.264001	0.586700
4574.000000	768.909180	-13.338000	0.594902
4575.000000	769.164978	-13.415001	0.601803
4576.000000	769.193909	-13.488001	0.605400
4577.000000	769.410767	-13.557001	0.610001
4578.000000	769.658691	-13.622001	0.613400
4579.000000	769.710388	-13.679001	0.610500
4580.000000	769.913452	-13.729001	0.605400
4581.000000	770.156189	-13.769001	0.599201
4582.000000	770.220154	-13.795001	0.597000
4583.000000	770.454285	-13.807001	0.597702
4584.000000	770.570557	-13.807001	0.596302
4585.000000	770.662170	-13.795001	0.598701
4586.000000	770.922668	-13.776001	0.600300
4587.000000	771.092957	-13.754001	0.600002
4588.000000	771.148865	-13.735001	0.602802
4589.000000	771.388855	-13.718000	0.605900
4590.000000	771.527954	-13.704000	0.605301
4591.000000	771.665955	-13.694000	0.594101
4592.000000	771.863464	-13.689001	0.586102
4593.000000	771.967773	-13.685000	0.580299
4594.000000	772.158752	-13.677001	0.570400
4595.000000	772.428162	-13.664001	0.555302
4596.000000	772.442871	-13.646001	0.540901
4597.000000	772.701355	-13.620001	0.536900
4598.000000	772.883057	-13.587001	0.538002
4599.000000	772.975098	-13.547001	0.538002
4600.000000	773.173767	-13.503000	0.545502
4601.000000	773.314270	-13.459001	0.551201
4602.000000	773.432373	-13.418000	0.556602
4603.000000	773.682800	-13.381001	0.565502
4604.000000	773.784363	-13.349001	0.575001
4605.000000	773.898987	-13.323001	0.584301
4606.000000	774.157166	-13.306001	0.585300
4607.000000	774.279175	-13.295001	0.583401
4608.000000	774.401367	-13.290001	0.585701
4609.000000	774.633606	-13.291000	0.583099
4610.000000	774.704407	-13.297001	0.579300
4611.000000	774.925171	-13.308001	0.573502
4612.000000	775.151794	-13.321001	0.567501
4613.000000	775.186401	-13.332001	0.563000
4614.000000	775.448975	-13.340001	0.552402
4615.000000	775.665466	-13.342001	0.536602
4616.000000	775.717407	-13.338000	0.519600
4617.000000	775.912964	-13.328001	0.507702
4618.000000	776.047668	-13.313001	0.504402
4619.000000	776.221008	-13.299001	0.506599
4620.000000	776.419861	-13.285001	0.513599
4621.000000	776.527466	-13.272000	0.518200
4622.000000	776.697693	-13.261001	0.525803
4623.000000	776.949890	-13.249001	0.534000
4624.000000	777.017761	-13.237000	0.541000
4625.000000	777.144653	-13.225000	0.549702
4626.000000	777.394104	-13.214001	0.553600
4627.000000	777.455505	-13.207001	0.567902
4628.000000	777.631958	-13.206000	0.589100
4629.000000	777.840088	-13.213000	0.606602
4630.000000	777.885376	-13.227000	0.613300
4631.000000	778.129456	-13.247001	0.605801
4632.000000	778.321167	-13.267000	0.598701
4633.000000	778.382874	-13.284000	0.592201
4634.000000	778.638489	-13.298000	0.580200
4635.000000	778.826355	-13.305000	0.567101
4636.000000	778.907654	-13.305000	0.561901
4637.000000	779.131409	-13.299001	0.565002
4638.000000	779.245300	-13.287001	0.571503
4639.000000	779.419983	-13.272000	0.575100
4640.000000	779.622559	-13.255001	0.584602
4641.000000	779.699768	-13.240001	0.596901
4642.000000	779.881592	-13.229001	0.603001
4643.000000	780.106262	-13.219001	0.608200
4644.000000	780.210083	-13.210001	0.615902
4645.000000	780.358459	-13.202001	0.627003
4646.000000	780.591187	-13.198001	0.634502
4647.000000	780.624207	-13.197001	0.636101
4648.000000	780.869690	-13.200001	0.638500
4649.000000	780.980896	-13.208000	0.640602
4650.000000	781.094299	-13.222001	0.639000
4651.000000	781.346680	-13.243001	0.632500
4652.000000	781.480774	-13.270000	0.621601
4653.000000	781.566101	-13.296000	0.610703
4654.000000	781.811890	-13.321001	0.600800
4655.000000	781.919556	-13.344001	0.600502
4656.000000	782.147400	-13.366000	0.597599
4657.000000	782.338196	-13.384001	0.594402
4658.000000	782.413208	-13.396001	0.595001
4659.000000	782.620972	-13.405001	0.599701
4660.000000	782.829407	-13.410001	0.607403
4661.000000	782.873657	-13.411000	0.607002
4662.000000	783.075256	-13.409000	0.601002
4663.000000	783.301575	-13.408001	0.595699
4664.000000	783.377380	-13.412001	0.593903
4665.000000	783.534851	-13.425000	0.588200
4666.000000	783.711792	-13.449000	0.583801
4667.000000	783.821472	-13.481001	0.582001
4668.000000	784.094666	-13.519001	0.582600
4669.000000	784.213074	-13.558001	0.587002
4670.000000	784.326477	-13.595000	0.590401
4671.000000	784.597900	-13.624001	0.597599
4672.000000	784.680969	-13.645000	0.607903
4673.000000	784.812866	-13.657001	0.616100
4674.000000	785.027283	-13.665001	0.624203
4675.000000	785.143005	-13.668000	0.632702
4676.000000	785.354309	-13.669001	0.643101
4677.000000	785.518066	-13.671000	0.654102
4678.000000	785.581604	-13.671000	0.661102
4679.000000	785.800781	-13.666000	0.664200
4680.000000	786.034790	-13.657001	0.667500
4681.000000	786.064270	-13.645000	0.669903
4682.000000	786.290283	-13.632001	0.671101
4683.000000	786.463806	-13.617001	0.666599
4684.000000	786.577881	-13.601001	0.654701
4685.000000	786.764771	-13.590001	0.643803
4686.000000	786.901306	-13.586000	0.634300
4687.000000	787.048584	-13.592001	0.627102
4688.000000	787.296265	-13.606001	0.622101
4689.000000	787.361572	-13.631001	0.622803
4690.000000	787.501953	-13.666000	0.628502
4691.000000	787.771057	-13.709001	0.640400
4692.000000	787.841675	-13.757001	0.653202
4693.000000	788.030762	-13.808001	0.665501
4694.000000	788.260071	-13.861001	0.675102
4695.000000	788.287354	-13.912001	0.679901
4696.000000	788.523865	-13.957001	0.682102
4697.000000	788.721375	-14.000001	0.684799
4698.000000	788.758484	-14.035001	0.683002
4699.000000	789.005066	-14.062000	0.675900
4700.000000	789.166382	-14.078001	0.665901
4701.000000	789.281250	-14.083001	0.653900
4702.000000	789.486267	-14.081000	0.647400
4703.000000	789.623291	-14.071001	0.643299
4704.000000	789.783997	-14.057001	0.638599
4705.000000	790.035583	-14.042001	0.640499
