Time(sec)	Temp(C)	DSC(mW)
655.500000	138.466690	-0.521593
655.600098	138.483093	-0.521577
655.699951	138.498901	-0.521551
655.800049	138.515198	-0.521556
655.900146	138.531799	-0.521561
656.000000	138.548798	-0.521626
656.100098	138.565994	-0.521679
656.199951	138.582993	-0.521700
656.300049	138.599701	-0.521706
656.400146	138.615494	-0.521727
656.500000	138.631302	-0.521722
656.600098	138.647400	-0.521700
656.699951	138.663101	-0.521711
656.800049	138.679398	-0.521716
656.900146	138.697098	-0.521711
657.000000	138.714600	-0.521716
657.100098	138.731201	-0.521690
657.199951	138.746094	-0.521727
657.300049	138.761398	-0.521759
657.400146	138.778900	-0.521754
657.500000	138.795990	-0.521759
657.600098	138.811798	-0.521754
657.699951	138.828003	-0.521823
657.800049	138.845291	-0.521829
657.900146	138.862595	-0.521775
658.000000	138.877792	-0.521786
658.100098	138.893402	-0.521802
658.199951	138.909195	-0.521770
658.300049	138.925598	-0.521802
658.400146	138.942993	-0.521786
658.500000	138.960495	-0.521802
658.600098	138.977097	-0.521813
658.699951	138.992691	-0.521839
658.800049	139.009201	-0.521893
658.900146	139.026291	-0.521973
659.000000	139.041992	-0.521968
659.100098	139.057098	-0.521936
659.199951	139.073502	-0.521968
659.300049	139.090500	-0.522000
659.400146	139.107803	-0.522005
659.500000	139.125397	-0.521989
659.600098	139.141403	-0.521995
659.699951	139.156494	-0.522011
659.800049	139.172501	-0.522032
659.900146	139.188690	-0.522048
660.000000	139.205795	-0.522080
660.100098	139.223892	-0.522075
660.199951	139.238998	-0.522118
660.300049	139.253891	-0.522171
660.400146	139.272690	-0.522267
660.500000	139.290604	-0.522300
660.600098	139.306702	-0.522332
660.699951	139.321503	-0.522407
660.800049	139.336899	-0.522449
660.900146	139.353195	-0.522514
661.000000	139.369003	-0.522535
661.100098	139.385300	-0.522530
661.199951	139.402695	-0.522487
661.300049	139.419601	-0.522460
661.400146	139.435593	-0.522482
661.500000	139.453903	-0.522508
661.600098	139.470596	-0.522540
661.699951	139.484390	-0.522567
661.800049	139.500992	-0.522610
661.900146	139.518890	-0.522663
662.000000	139.535095	-0.522647
662.100098	139.551102	-0.522605
662.199951	139.568298	-0.522605
662.300049	139.584000	-0.522642
662.400146	139.599991	-0.522733
662.500000	139.617798	-0.522765
662.600098	139.635300	-0.522749
662.699951	139.651291	-0.522744
662.800049	139.667297	-0.522760
662.900146	139.684189	-0.522813
663.000000	139.699203	-0.522867
663.100098	139.714890	-0.522893
663.199951	139.731094	-0.522926
663.300049	139.746689	-0.522909
663.400146	139.763199	-0.522952
663.500000	139.780792	-0.523054
663.600098	139.796600	-0.523118
663.699951	139.813095	-0.523134
663.800049	139.831299	-0.523118
663.900146	139.848190	-0.523139
664.000000	139.864990	-0.523182
664.100098	139.881790	-0.523236
664.199951	139.897293	-0.523204
664.300049	139.913101	-0.523284
664.400146	139.930298	-0.523300
664.500000	139.947296	-0.523332
664.600098	139.963791	-0.523327
664.699951	139.979004	-0.523343
664.800049	139.994202	-0.523386
664.900146	140.010498	-0.523359
665.000000	140.026901	-0.523354
665.100098	140.044296	-0.523370
665.199951	140.061493	-0.523359
665.300049	140.077301	-0.523327
665.400146	140.093796	-0.523273
665.500000	140.109299	-0.523295
665.600098	140.124802	-0.523327
665.699951	140.142197	-0.523284
665.800049	140.159897	-0.523257
665.900146	140.175797	-0.523263
666.000000	140.191299	-0.523295
666.100098	140.209000	-0.523300
666.199951	140.226990	-0.523343
666.300049	140.244293	-0.523364
666.400146	140.261002	-0.523332
666.500000	140.276703	-0.523332
666.600098	140.292389	-0.523348
666.699951	140.308395	-0.523370
666.800049	140.324799	-0.523386
666.900146	140.341690	-0.523391
667.000000	140.358002	-0.523444
667.100098	140.374191	-0.523503
667.199951	140.390793	-0.523509
667.300049	140.408096	-0.523455
667.400146	140.423996	-0.523439
667.500000	140.439499	-0.523434
667.600098	140.457001	-0.523503
667.699951	140.474991	-0.523525
667.800049	140.492096	-0.523519
667.900146	140.507904	-0.523535
668.000000	140.524292	-0.523530
668.100098	140.541504	-0.523514
668.199951	140.557693	-0.523498
668.300049	140.573502	-0.523530
668.400146	140.590195	-0.523477
668.500000	140.607590	-0.523439
668.600098	140.625092	-0.523386
668.699951	140.641495	-0.523359
668.800049	140.657089	-0.523316
668.900146	140.672897	-0.523289
669.000000	140.689194	-0.523263
669.100098	140.705093	-0.523257
669.199951	140.721893	-0.523204
669.300049	140.736694	-0.523129
669.400146	140.752289	-0.523107
669.500000	140.770203	-0.523129
669.600098	140.787689	-0.523150
669.699951	140.804489	-0.523124
669.800049	140.820801	-0.523059
669.900146	140.836197	-0.523086
670.000000	140.851898	-0.523097
670.100098	140.869095	-0.523091
670.199951	140.885193	-0.523107
670.300049	140.901901	-0.523150
670.400146	140.919189	-0.523124
670.500000	140.935501	-0.523097
670.600098	140.953003	-0.523065
670.699951	140.969193	-0.523049
670.800049	140.985291	-0.523129
670.900146	140.999802	-0.523102
671.000000	141.014999	-0.523033
671.100098	141.033401	-0.523022
671.199951	141.050995	-0.522968
671.300049	141.067902	-0.522963
671.400146	141.083191	-0.522947
671.500000	141.098892	-0.522920
671.600098	141.116196	-0.522904
671.699951	141.133499	-0.522872
671.800049	141.151794	-0.522786
671.900146	141.168198	-0.522749
672.000000	141.182800	-0.522717
672.100098	141.198898	-0.522653
672.199951	141.215790	-0.522637
672.300049	141.231293	-0.522647
672.400146	141.248001	-0.522615
672.500000	141.264999	-0.522588
672.600098	141.280502	-0.522535
672.699951	141.296799	-0.522492
672.800049	141.314102	-0.522465
672.900146	141.330200	-0.522439
673.000000	141.346497	-0.522412
673.100098	141.363602	-0.522417
673.199951	141.379700	-0.522353
673.300049	141.395096	-0.522326
673.400146	141.410202	-0.522353
673.500000	141.427002	-0.522305
673.600098	141.444397	-0.522251
673.699951	141.460892	-0.522257
673.800049	141.477600	-0.522267
673.900146	141.495590	-0.522262
674.000000	141.511993	-0.522267
674.100098	141.526993	-0.522262
674.199951	141.542999	-0.522326
674.300049	141.558899	-0.522326
674.400146	141.576096	-0.522364
674.500000	141.593201	-0.522364
674.600098	141.609192	-0.522321
674.699951	141.625900	-0.522284
674.800049	141.641998	-0.522310
674.900146	141.659195	-0.522321
675.000000	141.676102	-0.522294
675.100098	141.691391	-0.522300
675.199951	141.708099	-0.522225
675.300049	141.725891	-0.522150
675.400146	141.741989	-0.522155
675.500000	141.757889	-0.522171
675.600098	141.774994	-0.522155
675.699951	141.791397	-0.522107
675.800049	141.807602	-0.522102
675.900146	141.823990	-0.522107
676.000000	141.840897	-0.522064
676.100098	141.857697	-0.522037
676.199951	141.873993	-0.522091
676.300049	141.889099	-0.522112
676.400146	141.905396	-0.522096
676.500000	141.922989	-0.522102
676.600098	141.938797	-0.522107
676.699951	141.953995	-0.522107
676.800049	141.971100	-0.522102
676.900146	141.988190	-0.522096
677.000000	142.004395	-0.522053
677.100098	142.020493	-0.522086
677.199951	142.035690	-0.522139
677.300049	142.051102	-0.522155
677.400146	142.068390	-0.522155
677.500000	142.085098	-0.522198
677.600098	142.100296	-0.522193
677.699951	142.117401	-0.522187
677.800049	142.135300	-0.522230
677.900146	142.151291	-0.522246
678.000000	142.167191	-0.522246
678.100098	142.184296	-0.522214
678.199951	142.201996	-0.522257
678.300049	142.217499	-0.522310
678.400146	142.233597	-0.522332
678.500000	142.250992	-0.522337
678.600098	142.267593	-0.522358
678.699951	142.283295	-0.522342
678.800049	142.299103	-0.522332
678.900146	142.316101	-0.522332
679.000000	142.334000	-0.522300
679.100098	142.351196	-0.522310
679.199951	142.367798	-0.522332
679.300049	142.384598	-0.522337
679.400146	142.400696	-0.522321
679.500000	142.417999	-0.522305
679.600098	142.433792	-0.522310
679.699951	142.448700	-0.522305
679.800049	142.465393	-0.522289
679.900146	142.481201	-0.522294
680.000000	142.497589	-0.522316
680.100098	142.514297	-0.522321
680.199951	142.530090	-0.522374
680.300049	142.546890	-0.522439
680.400146	142.564102	-0.522482
680.500000	142.579697	-0.522465
680.600098	142.595398	-0.522508
680.699951	142.610703	-0.522514
680.800049	142.627701	-0.522465
680.900146	142.645493	-0.522433
681.000000	142.660690	-0.522444
681.100098	142.676193	-0.522471
681.199951	142.692200	-0.522492
681.300049	142.707901	-0.522449
681.400146	142.725693	-0.522433
681.500000	142.745193	-0.522444
681.600098	142.761597	-0.522412
681.699951	142.776993	-0.522433
681.800049	142.792389	-0.522524
681.900146	142.807495	-0.522551
682.000000	142.825989	-0.522594
682.100098	142.843491	-0.522594
682.199951	142.860001	-0.522562
682.300049	142.875504	-0.522546
682.400146	142.891800	-0.522621
682.500000	142.909103	-0.522551
682.600098	142.925598	-0.522530
682.699951	142.942291	-0.522562
682.800049	142.959290	-0.522546
682.900146	142.975189	-0.522567
683.000000	142.990295	-0.522572
683.100098	143.006699	-0.522599
683.199951	143.023392	-0.522610
683.300049	143.039993	-0.522567
683.400146	143.057190	-0.522530
683.500000	143.074493	-0.522572
683.600098	143.091003	-0.522567
683.699951	143.106094	-0.522583
683.800049	143.121994	-0.522583
683.900146	143.139297	-0.522551
684.000000	143.155502	-0.522562
684.100098	143.171494	-0.522588
684.199951	143.188995	-0.522562
684.300049	143.205902	-0.522524
684.400146	143.220398	-0.522492
684.500000	143.236603	-0.522487
684.600098	143.253601	-0.522551
684.699951	143.269394	-0.522572
684.800049	143.285202	-0.522588
684.900146	143.301102	-0.522572
685.000000	143.317703	-0.522572
685.100098	143.334595	-0.522578
685.199951	143.350800	-0.522546
685.300049	143.366394	-0.522626
685.400146	143.382004	-0.522631
685.500000	143.400894	-0.522605
685.600098	143.419403	-0.522578
685.699951	143.433594	-0.522594
685.800049	143.449402	-0.522647
685.900146	143.465897	-0.522701
686.000000	143.482193	-0.522733
686.100098	143.499802	-0.522776
686.199951	143.516800	-0.522819
686.300049	143.532593	-0.522824
686.400146	143.548294	-0.522867
686.500000	143.563690	-0.522899
686.600098	143.580902	-0.522942
686.699951	143.597595	-0.522936
686.800049	143.613495	-0.522909
686.900146	143.630692	-0.522904
687.000000	143.648300	-0.522888
687.100098	143.664200	-0.522920
687.199951	143.680191	-0.522915
687.300049	143.696198	-0.522942
687.400146	143.712997	-0.522942
687.500000	143.729599	-0.523016
687.600098	143.745300	-0.523049
687.699951	143.761703	-0.523065
687.800049	143.777100	-0.523145
687.900146	143.794189	-0.523129
688.000000	143.811401	-0.523134
688.100098	143.827499	-0.523145
688.199951	143.842804	-0.523150
688.300049	143.859100	-0.523156
688.400146	143.876602	-0.523220
688.500000	143.895096	-0.523220
688.600098	143.911392	-0.523273
688.699951	143.925797	-0.523289
688.800049	143.941101	-0.523332
688.900146	143.957199	-0.523412
689.000000	143.974396	-0.523428
689.100098	143.992203	-0.523461
689.199951	144.007294	-0.523482
689.300049	144.022690	-0.523616
689.400146	144.041000	-0.523707
689.500000	144.056595	-0.523739
689.600098	144.072800	-0.523803
689.699951	144.089493	-0.523883
689.800049	144.105591	-0.523947
689.900146	144.122498	-0.523990
690.000000	144.138702	-0.524033
690.100098	144.154892	-0.524076
690.199951	144.172699	-0.524081
690.300049	144.188004	-0.524017
690.400146	144.203293	-0.524022
690.500000	144.223190	-0.524081
690.600098	144.239594	-0.524193
690.699951	144.254395	-0.524236
690.800049	144.271591	-0.524231
690.900146	144.288300	-0.524204
691.000000	144.303299	-0.524220
691.100098	144.320801	-0.524204
691.199951	144.336990	-0.524140
691.300049	144.350998	-0.524172
691.400146	144.368103	-0.524215
691.500000	144.387604	-0.524199
691.600098	144.404297	-0.524204
691.699951	144.419601	-0.524215
691.800049	144.435089	-0.524268
691.900146	144.450394	-0.524274
692.000000	144.467102	-0.524316
692.100098	144.484894	-0.524284
692.199951	144.501297	-0.524316
692.300049	144.516800	-0.524349
692.400146	144.533295	-0.524343
692.500000	144.550003	-0.524349
692.600098	144.565994	-0.524370
692.699951	144.580902	-0.524375
692.800049	144.597397	-0.524381
692.900146	144.615601	-0.524413
693.000000	144.632690	-0.524397
693.100098	144.647797	-0.524418
693.199951	144.664490	-0.524461
693.300049	144.682602	-0.524477
693.400146	144.698395	-0.524498
693.500000	144.713989	-0.524504
693.600098	144.730194	-0.524477
693.699951	144.747101	-0.524493
693.800049	144.765091	-0.524504
693.900146	144.779892	-0.524509
694.000000	144.795303	-0.524525
694.100098	144.813904	-0.524547
694.199951	144.829590	-0.524541
694.300049	144.842590	-0.524440
694.400146	144.859497	-0.524402
694.500000	144.877792	-0.524397
694.600098	144.892899	-0.524311
694.699951	144.909302	-0.524295
694.800049	144.927597	-0.524231
694.900146	144.944199	-0.524210
695.000000	144.959396	-0.524210
695.100098	144.977493	-0.524177
695.199951	144.995499	-0.524199
695.300049	145.009201	-0.524183
695.400146	145.024002	-0.524236
695.500000	145.042999	-0.524210
695.600098	145.061493	-0.524135
695.699951	145.075897	-0.524070
695.800049	145.090698	-0.524076
695.900146	145.107101	-0.524103
696.000000	145.123093	-0.524124
696.100098	145.141296	-0.524156
696.199951	145.158203	-0.524161
696.300049	145.173294	-0.524193
696.400146	145.188995	-0.524236
696.500000	145.205490	-0.524231
696.600098	145.221390	-0.524236
696.699951	145.239700	-0.524290
696.800049	145.256790	-0.524274
696.900146	145.271103	-0.524236
697.000000	145.286301	-0.524220
697.100098	145.303802	-0.524247
697.199951	145.321991	-0.524279
697.300049	145.338089	-0.524252
697.400146	145.354202	-0.524226
697.500000	145.371796	-0.524193
697.600098	145.387695	-0.524177
697.699951	145.404892	-0.524151
697.800049	145.422195	-0.524076
697.900146	145.438004	-0.524070
698.000000	145.454300	-0.524113
698.100098	145.470398	-0.524119
698.199951	145.487396	-0.524092
698.300049	145.504593	-0.524086
698.400146	145.520294	-0.524022
698.500000	145.537003	-0.524006
698.600098	145.554398	-0.524022
698.699951	145.571198	-0.524006
698.800049	145.587494	-0.523979
698.900146	145.603699	-0.523974
699.000000	145.619202	-0.523958
699.100098	145.635391	-0.523921
699.199951	145.651901	-0.523910
699.300049	145.668198	-0.523921
699.400146	145.685303	-0.523894
699.500000	145.701599	-0.523862
699.600098	145.717789	-0.523883
699.699951	145.734390	-0.523867
699.800049	145.750092	-0.523872
699.900146	145.766495	-0.523830
700.000000	145.783890	-0.523765
700.100098	145.800400	-0.523739
700.199951	145.815689	-0.523744
700.300049	145.831696	-0.523765
700.400146	145.847702	-0.523723
700.500000	145.863800	-0.523728
700.600098	145.881500	-0.523739
700.699951	145.897491	-0.523781
700.800049	145.912689	-0.523739
700.900146	145.929596	-0.523691
701.000000	145.945801	-0.523685
701.100098	145.962601	-0.523664
701.199951	145.979492	-0.523675
701.300049	145.995804	-0.523648
701.400146	146.013000	-0.523616
701.500000	146.029495	-0.523637
701.600098	146.045395	-0.523621
701.699951	146.061798	-0.523568
701.800049	146.078293	-0.523514
701.900146	146.094894	-0.523509
702.000000	146.111099	-0.523514
702.100098	146.126999	-0.523466
702.199951	146.144089	-0.523412
702.300049	146.160904	-0.523418
702.400146	146.176193	-0.523354
702.500000	146.192490	-0.523316
702.600098	146.209900	-0.523263
702.699951	146.226593	-0.523225
702.800049	146.242798	-0.523268
702.900146	146.258392	-0.523247
703.000000	146.273697	-0.523209
703.100098	146.289703	-0.523177
703.199951	146.305695	-0.523139
703.300049	146.322098	-0.523107
703.400146	146.339493	-0.523150
703.500000	146.356094	-0.523139
703.600098	146.372803	-0.523075
703.699951	146.389694	-0.523065
703.800049	146.406891	-0.523054
703.900146	146.423798	-0.522963
704.000000	146.438797	-0.522947
704.100098	146.455002	-0.522909
704.199951	146.471298	-0.522829
704.300049	146.486496	-0.522803
704.400146	146.502991	-0.522808
704.500000	146.519699	-0.522824
704.600098	146.534500	-0.522856
704.699951	146.551804	-0.522819
704.800049	146.569901	-0.522824
704.900146	146.585297	-0.522856
705.000000	146.602402	-0.522872
705.100098	146.619003	-0.522856
705.199951	146.634003	-0.522829
705.300049	146.649902	-0.522776
705.400146	146.666290	-0.522749
705.500000	146.683502	-0.522722
705.600098	146.700195	-0.522658
705.699951	146.715591	-0.522626
705.800049	146.732300	-0.522647
705.900146	146.748901	-0.522690
706.000000	146.765594	-0.522658
706.100098	146.782196	-0.522631
706.199951	146.798599	-0.522647
706.300049	146.815491	-0.522621
706.400146	146.832199	-0.522583
706.500000	146.847794	-0.522567
706.600098	146.863190	-0.522556
706.699951	146.878998	-0.522508
706.800049	146.895889	-0.522503
706.900146	146.912796	-0.522556
707.000000	146.929001	-0.522540
707.100098	146.945801	-0.522535
707.199951	146.963593	-0.522530
707.300049	146.978790	-0.522524
707.400146	146.993393	-0.522530
707.500000	147.010391	-0.522551
707.600098	147.027100	-0.522524
707.699951	147.043701	-0.522519
707.800049	147.060593	-0.522476
707.900146	147.077393	-0.522471
708.000000	147.092896	-0.522396
708.100098	147.108398	-0.522358
708.199951	147.125198	-0.522348
708.300049	147.141693	-0.522321
708.400146	147.157394	-0.522198
708.500000	147.173401	-0.522134
708.600098	147.190399	-0.522166
708.699951	147.206299	-0.522112
708.800049	147.223297	-0.522096
708.900146	147.241089	-0.522128
709.000000	147.256393	-0.522112
709.100098	147.272095	-0.522139
709.199951	147.289093	-0.522171
709.300049	147.305603	-0.522177
709.400146	147.321198	-0.522187
709.500000	147.336899	-0.522107
709.600098	147.352493	-0.521973
709.699951	147.369003	-0.521968
709.800049	147.386200	-0.521904
709.900146	147.403702	-0.521829
710.000000	147.420502	-0.521823
710.100098	147.435699	-0.521829
710.199951	147.451401	-0.521802
710.300049	147.468903	-0.521834
710.400146	147.487000	-0.521829
710.500000	147.502792	-0.521813
710.600098	147.517700	-0.521797
710.699951	147.534592	-0.521791
710.800049	147.550095	-0.521765
710.900146	147.566193	-0.521722
711.000000	147.584091	-0.521716
711.100098	147.600800	-0.521700
711.199951	147.616196	-0.521636
711.300049	147.632401	-0.521620
711.400146	147.649490	-0.521577
711.500000	147.665894	-0.521513
711.600098	147.681702	-0.521486
711.699951	147.698700	-0.521492
711.800049	147.715103	-0.521513
711.900146	147.730499	-0.521422
712.000000	147.745392	-0.521433
712.100098	147.761398	-0.521411
712.199951	147.778397	-0.521347
712.300049	147.794495	-0.521310
712.400146	147.810791	-0.521294
712.500000	147.828400	-0.521272
712.600098	147.845093	-0.521363
712.699951	147.861893	-0.521337
712.800049	147.878403	-0.521331
712.900146	147.894501	-0.521337
713.000000	147.910889	-0.521337
713.100098	147.926804	-0.521326
713.199951	147.942703	-0.521337
713.300049	147.959198	-0.521353
713.400146	147.976089	-0.521385
713.500000	147.992096	-0.521438
713.600098	148.007294	-0.521401
713.699951	148.022903	-0.521428
713.800049	148.039703	-0.521470
713.900146	148.057404	-0.521465
714.000000	148.074600	-0.521417
714.100098	148.092300	-0.521353
714.199951	148.110199	-0.521337
714.300049	148.125198	-0.521342
714.400146	148.139893	-0.521374
714.500000	148.156601	-0.521428
714.600098	148.173203	-0.521481
714.699951	148.188904	-0.521524
714.800049	148.205002	-0.521604
714.900146	148.221390	-0.521641
715.000000	148.237793	-0.521604
715.100098	148.254990	-0.521588
715.199951	148.272690	-0.521535
715.300049	148.288895	-0.521518
715.400146	148.304398	-0.521524
715.500000	148.319702	-0.521545
715.600098	148.335098	-0.521583
715.699951	148.352295	-0.521577
715.800049	148.369598	-0.521599
715.900146	148.384598	-0.521631
716.000000	148.399597	-0.521663
716.100098	148.416199	-0.521641
716.199951	148.433395	-0.521695
716.300049	148.449890	-0.521695
716.400146	148.464996	-0.521690
716.500000	148.481689	-0.521743
716.600098	148.498901	-0.521738
716.699951	148.515991	-0.521743
716.800049	148.533295	-0.521716
716.900146	148.548996	-0.521749
717.000000	148.564896	-0.521743
717.100098	148.581299	-0.521807
717.199951	148.598099	-0.521898
717.300049	148.614700	-0.521904
717.400146	148.630493	-0.521914
717.500000	148.646698	-0.521957
717.600098	148.663300	-0.521936
717.699951	148.679199	-0.521979
717.800049	148.694901	-0.521963
717.900146	148.711090	-0.521984
718.000000	148.728699	-0.522037
718.100098	148.746201	-0.522059
718.199951	148.762192	-0.522102
718.300049	148.778595	-0.522086
718.400146	148.795197	-0.522102
718.500000	148.811401	-0.522096
718.600098	148.827393	-0.522102
718.699951	148.843399	-0.522075
718.800049	148.860291	-0.522021
718.900146	148.877792	-0.522064
719.000000	148.893890	-0.522107
719.100098	148.909500	-0.522091
719.199951	148.924896	-0.522096
719.300049	148.941101	-0.522107
719.400146	148.958298	-0.522102
719.500000	148.974701	-0.522107
719.600098	148.989990	-0.522123
719.699951	149.005493	-0.522096
719.800049	149.022003	-0.522091
719.900146	149.038803	-0.522086
720.000000	149.055801	-0.522118
720.100098	149.072403	-0.522182
720.199951	149.088699	-0.522203
720.300049	149.104996	-0.522209
720.400146	149.121490	-0.522241
720.500000	149.137604	-0.522235
720.600098	149.153900	-0.522267
720.699951	149.170792	-0.522262
720.800049	149.186493	-0.522267
720.900146	149.203094	-0.522241
721.000000	149.220490	-0.522225
721.100098	149.236893	-0.522241
721.199951	149.252594	-0.522235
721.300049	149.268494	-0.522267
721.400146	149.285095	-0.522300
721.500000	149.301697	-0.522267
721.600098	149.318802	-0.522278
721.699951	149.334091	-0.522294
721.800049	149.348892	-0.522337
721.900146	149.365295	-0.522342
722.000000	149.383102	-0.522353
722.100098	149.400192	-0.522300
722.199951	149.416794	-0.522321
722.300049	149.432098	-0.522326
722.400146	149.446701	-0.522353
722.500000	149.464294	-0.522316
722.600098	149.481293	-0.522230
722.699951	149.497803	-0.522187
722.800049	149.514191	-0.522209
722.900146	149.530090	-0.522177
723.000000	149.545197	-0.522123
723.100098	149.560989	-0.522107
723.199951	149.578690	-0.522080
723.300049	149.596497	-0.522096
723.400146	149.612289	-0.522107
723.500000	149.627991	-0.522134
723.600098	149.644501	-0.522177
723.699951	149.661392	-0.522230
723.800049	149.677002	-0.522214
723.900146	149.693298	-0.522209
724.000000	149.710602	-0.522251
724.100098	149.726196	-0.522284
724.199951	149.742294	-0.522289
724.300049	149.758896	-0.522300
724.400146	149.774902	-0.522294
724.500000	149.791595	-0.522300
724.600098	149.808197	-0.522332
724.699951	149.824097	-0.522348
724.800049	149.840790	-0.522369
724.900146	149.858093	-0.522353
725.000000	149.874893	-0.522337
725.100098	149.891190	-0.522294
725.199951	149.906891	-0.522326
725.300049	149.922592	-0.522310
725.400146	149.938202	-0.522294
725.500000	149.955399	-0.522251
725.600098	149.972397	-0.522235
725.699951	149.988190	-0.522219
725.800049	150.004593	-0.522166
725.900146	150.022095	-0.522171
726.000000	150.039200	-0.522182
726.100098	150.055496	-0.522155
726.199951	150.071594	-0.522102
726.300049	150.087692	-0.522048
726.400146	150.104401	-0.522080
726.500000	150.120895	-0.522086
726.600098	150.137299	-0.522091
726.699951	150.153900	-0.522053
726.800049	150.170502	-0.521952
726.900146	150.187393	-0.521952
727.000000	150.202698	-0.521957
727.100098	150.218201	-0.521952
727.199951	150.234589	-0.521861
727.300049	150.250900	-0.521845
727.400146	150.267700	-0.521866
727.500000	150.282898	-0.521898
727.600098	150.298889	-0.521952
727.699951	150.315201	-0.521957
727.800049	150.331100	-0.521952
727.900146	150.348190	-0.521936
728.000000	150.364304	-0.521946
728.100098	150.380493	-0.521963
728.199951	150.397293	-0.521952
728.300049	150.413498	-0.521930
728.400146	150.428894	-0.521904
728.500000	150.444794	-0.521877
728.600098	150.461594	-0.521813
728.699951	150.478500	-0.521749
728.800049	150.494095	-0.521781
728.900146	150.510391	-0.521775
729.000000	150.529099	-0.521749
729.100098	150.546997	-0.521743
729.199951	150.563690	-0.521749
729.300049	150.579498	-0.521722
729.400146	150.593597	-0.521749
729.500000	150.608398	-0.521722
729.600098	150.625595	-0.521695
729.699951	150.643692	-0.521658
729.800049	150.661301	-0.521652
729.900146	150.677795	-0.521695
730.000000	150.693497	-0.521690
730.100098	150.709396	-0.521754
730.199951	150.725296	-0.521738
730.300049	150.741989	-0.521770
730.400146	150.760590	-0.521754
730.500000	150.775696	-0.521786
730.600098	150.789993	-0.521802
730.699951	150.807693	-0.521786
730.800049	150.824402	-0.521770
730.900146	150.839890	-0.521765
731.000000	150.856598	-0.521823
731.100098	150.873489	-0.521791
731.199951	150.890793	-0.521823
731.300049	150.907898	-0.521834
731.400146	150.921890	-0.521807
731.500000	150.935898	-0.521807
731.600098	150.953293	-0.521791
731.699951	150.970703	-0.521813
731.800049	150.986298	-0.521866
731.900146	151.002502	-0.521839
732.000000	151.020798	-0.521834
732.100098	151.037399	-0.521818
732.199951	151.051804	-0.521861
732.300049	151.068192	-0.521893
732.400146	151.085800	-0.521877
732.500000	151.102203	-0.521850
732.600098	151.117889	-0.521856
732.699951	151.133698	-0.521829
732.800049	151.150101	-0.521845
732.900146	151.166595	-0.521888
733.000000	151.183502	-0.521909
733.100098	151.200394	-0.521893
733.199951	151.216003	-0.521914
733.300049	151.232697	-0.521904
733.400146	151.250290	-0.521925
733.500000	151.267899	-0.521909
733.600098	151.284103	-0.521930
733.699951	151.298996	-0.521963
733.800049	151.315689	-0.521989
733.900146	151.333191	-0.522000
734.000000	151.348801	-0.521984
734.100098	151.364304	-0.522000
734.199951	151.381699	-0.522021
734.300049	151.398804	-0.522016
734.400146	151.413803	-0.521963
734.500000	151.429199	-0.521984
734.600098	151.446701	-0.521941
734.699951	151.464401	-0.521984
734.800049	151.480698	-0.521946
734.900146	151.495789	-0.521930
735.000000	151.511200	-0.521936
735.100098	151.526993	-0.521909
735.199951	151.543396	-0.521925
735.300049	151.558899	-0.521957
735.400146	151.574493	-0.521963
735.500000	151.591492	-0.521995
735.600098	151.608994	-0.522000
735.699951	151.627289	-0.522021
735.800049	151.643692	-0.522070
735.900146	151.659393	-0.522016
736.000000	151.675903	-0.521984
736.100098	151.692795	-0.522005
736.199951	151.709000	-0.522027
736.300049	151.725693	-0.521973
736.400146	151.741089	-0.521930
736.500000	151.755890	-0.521936
736.600098	151.773392	-0.521968
736.699951	151.790894	-0.521941
736.800049	151.807800	-0.521936
736.900146	151.823700	-0.521957
737.000000	151.840393	-0.521914
737.100098	151.856003	-0.521936
737.199951	151.871094	-0.521963
737.300049	151.887390	-0.521952
737.400146	151.904694	-0.521957
737.500000	151.921890	-0.522000
737.600098	151.939301	-0.522005
737.699951	151.956497	-0.522037
737.800049	151.971802	-0.522021
737.900146	151.987991	-0.522021
738.000000	152.004593	-0.522064
738.100098	152.021103	-0.522139
738.199951	152.037399	-0.522160
738.300049	152.053391	-0.522203
738.400146	152.069992	-0.522187
738.500000	152.086700	-0.522230
738.600098	152.101990	-0.522246
738.699951	152.118500	-0.522219
738.800049	152.135696	-0.522214
738.900146	152.151398	-0.522225
739.000000	152.167099	-0.522241
739.100098	152.182800	-0.522284
739.199951	152.198090	-0.522326
739.300049	152.213989	-0.522321
739.400146	152.231094	-0.522380
739.500000	152.246689	-0.522444
739.600098	152.262604	-0.522476
739.699951	152.280289	-0.522433
739.800049	152.298294	-0.522444
739.900146	152.314499	-0.522428
740.000000	152.330292	-0.522423
740.100098	152.347397	-0.522428
740.199951	152.363800	-0.522449
740.300049	152.380295	-0.522385
740.400146	152.396790	-0.522412
740.500000	152.412399	-0.522433
740.600098	152.428696	-0.522417
740.699951	152.443100	-0.522423
740.800049	152.459198	-0.522396
740.900146	152.477997	-0.522487
741.000000	152.494797	-0.522492
741.100098	152.510895	-0.522514
741.199951	152.527695	-0.522556
741.300049	152.544800	-0.522647
741.400146	152.561890	-0.522679
741.500000	152.578903	-0.522722
741.600098	152.593491	-0.522733
741.699951	152.608490	-0.522797
741.800049	152.625000	-0.522872
741.900146	152.641693	-0.522952
742.000000	152.660492	-0.523033
742.100098	152.677094	-0.523065
742.199951	152.692596	-0.523107
742.300049	152.708603	-0.523124
742.400146	152.724792	-0.523134
742.500000	152.741791	-0.523129
742.600098	152.757797	-0.523161
742.699951	152.774002	-0.523156
