Time(sec)	Temp(C)	DSC(mW)
1783.199707	214.762802	0.051729
1783.299805	214.742096	0.053045
1783.399902	214.724899	0.054355
1783.500000	214.707199	0.055634
1783.600098	214.690887	0.056897
1783.699707	214.675293	0.058186
1783.799805	214.658798	0.059433
1783.899902	214.642700	0.060684
1784.000000	214.626892	0.061920
1784.100098	214.609894	0.063124
1784.199707	214.592789	0.064333
1784.299805	214.576691	0.065537
1784.399902	214.559296	0.066634
1784.500000	214.541687	0.067757
1784.600098	214.524796	0.068907
1784.699707	214.508591	0.070068
1784.799805	214.496201	0.070924
1784.899902	214.480789	0.071770
1785.000000	214.459000	0.072882
1785.100098	214.442596	0.074006
1785.199707	214.425491	0.075092
1785.299805	214.407593	0.076205
1785.399902	214.391190	0.077264
1785.500000	214.375595	0.078334
1785.600098	214.363693	0.079078
1785.699707	214.347992	0.079827
1785.799805	214.326889	0.080848
1785.899902	214.309891	0.081854
1786.000000	214.292389	0.082865
1786.100098	214.275192	0.083850
1786.199707	214.259491	0.084754
1786.299805	214.242493	0.085663
1786.399902	214.224594	0.086626
1786.500000	214.207092	0.087595
1786.600098	214.191101	0.088552
1786.699707	214.175690	0.089462
1786.799805	214.159195	0.090307
1786.899902	214.141891	0.091104
1787.000000	214.123489	0.091869
1787.100098	214.109695	0.092452
1787.199707	214.092896	0.093052
1787.299805	214.073990	0.093886
1787.399902	214.056595	0.094678
1787.500000	214.039291	0.095427
1787.600098	214.022598	0.096219
1787.699707	214.006500	0.097027
1787.799805	213.990601	0.097792
1787.899902	213.973587	0.098551
1788.000000	213.955795	0.099284
1788.100098	213.939789	0.099948
1788.199707	213.923798	0.100590
1788.299805	213.907501	0.101285
1788.399902	213.891602	0.101863
1788.500000	213.874298	0.102478
1788.600098	213.861099	0.102933
1788.699707	213.845490	0.103388
1788.799805	213.823090	0.104014
1788.899902	213.806000	0.104597
1789.000000	213.789597	0.105164
1789.100098	213.772995	0.105726
1789.199707	213.756790	0.106255
1789.299805	213.739899	0.106849
1789.399902	213.723389	0.107352
1789.500000	213.707092	0.107791
1789.600098	213.690491	0.108294
1789.699707	213.673401	0.108813
1789.799805	213.655991	0.109289
1789.899902	213.638199	0.109738
1790.000000	213.621292	0.110166
1790.100098	213.604187	0.110567
1790.199707	213.586502	0.110995
1790.299805	213.573502	0.111263
1790.399902	213.558594	0.111573
1790.500000	213.539795	0.111900
1790.600098	213.523697	0.112199
1790.699707	213.506393	0.112499
1790.799805	213.489197	0.112830
1790.899902	213.472198	0.113119
1791.000000	213.453888	0.113381
1791.100098	213.440094	0.113569
1791.199707	213.422791	0.113740
1791.299805	213.403198	0.113991
1791.399902	213.385895	0.114205
1791.500000	213.369995	0.114393
1791.600098	213.354401	0.114564
1791.699707	213.336502	0.114740
1791.799805	213.318390	0.114917
1791.899902	213.301697	0.115104
1792.000000	213.284790	0.115281
1792.100098	213.267990	0.115441
1792.199707	213.251999	0.115639
1792.299805	213.235397	0.115837
1792.399902	213.218094	0.115949
1792.500000	213.200592	0.116062
1792.600098	213.187698	0.116089
1792.699707	213.173599	0.116121
1792.799805	213.153198	0.116158
1792.899902	213.134598	0.116217
1793.000000	213.117691	0.116238
1793.100098	213.102600	0.116238
1793.199707	213.085800	0.116249
1793.299805	213.067902	0.116260
1793.399902	213.050293	0.116233
1793.500000	213.033401	0.116169
1793.600098	213.017502	0.116180
1793.699707	213.000595	0.116137
1793.799805	212.983002	0.116073
1793.899902	212.966293	0.116019
1794.000000	212.949295	0.115944
1794.100098	212.935989	0.115880
1794.199707	212.918991	0.115784
1794.299805	212.899796	0.115698
1794.399902	212.882690	0.115532
1794.500000	212.866501	0.115329
1794.600098	212.849487	0.115147
1794.699707	212.832199	0.114997
1794.799805	212.815399	0.114853
1794.899902	212.798401	0.114660
1795.000000	212.781387	0.114468
1795.100098	212.762802	0.114291
1795.199707	212.747101	0.114050
1795.299805	212.732391	0.113847
1795.399902	212.715302	0.113595
1795.500000	212.696793	0.113376
1795.600098	212.678589	0.113157
1795.699707	212.661392	0.112932
1795.799805	212.648499	0.112788
1795.899902	212.633591	0.112622
1796.000000	212.614288	0.112317
1796.100098	212.597397	0.112065
1796.199707	212.580902	0.111862
1796.299805	212.564102	0.111605
1796.399902	212.547592	0.111316
1796.500000	212.531387	0.111049
1796.600098	212.519287	0.110830
1796.699707	212.503601	0.110653
1796.799805	212.480698	0.110375
1796.899902	212.464691	0.110043
1797.000000	212.447800	0.109674
1797.100098	212.429199	0.109342
1797.199707	212.411987	0.109037
1797.299805	212.395294	0.108684
1797.399902	212.379288	0.108240
1797.500000	212.362900	0.107812
1797.600098	212.345795	0.107443
1797.699707	212.329300	0.107010
1797.799805	212.313293	0.106598
1797.899902	212.295090	0.106229
1798.000000	212.277298	0.105758
1798.100098	212.265198	0.105405
1798.199707	212.248398	0.105036
1798.299805	212.228195	0.104592
1798.399902	212.209991	0.104164
1798.500000	212.192902	0.103757
1798.600098	212.177490	0.103404
1798.699707	212.161896	0.102960
1798.799805	212.143402	0.102516
1798.899902	212.125290	0.102072
1799.000000	212.108795	0.101644
1799.100098	212.091400	0.101200
1799.199707	212.074188	0.100729
1799.299805	212.056595	0.100226
1799.399902	212.039490	0.099718
1799.500000	212.027298	0.099354
1799.600098	212.012390	0.099012
1799.699707	211.992096	0.098541
1799.799805	211.974701	0.098011
1799.899902	211.958588	0.097530
1800.000000	211.941391	0.097048
1800.100098	211.922592	0.096518
1800.199707	211.905701	0.095983
1800.299805	211.889893	0.095406
1800.399902	211.873596	0.094871
1800.500000	211.856293	0.094357
1800.600098	211.841690	0.093913
1800.699707	211.825897	0.093506
1800.799805	211.806702	0.092977
1800.899902	211.789795	0.092447
1801.000000	211.772690	0.091891
1801.100098	211.755295	0.091345
1801.199707	211.738098	0.090815
1801.299805	211.721802	0.090286
1801.399902	211.705292	0.089692
1801.500000	211.689392	0.089146
1801.600098	211.672699	0.088579
1801.699707	211.653397	0.087959
1801.799805	211.634796	0.087354
1801.899902	211.618301	0.086824
1802.000000	211.601990	0.086268
1802.100098	211.585098	0.085712
1802.199707	211.567993	0.085075
1802.299805	211.555099	0.084609
1802.399902	211.539902	0.084117
1802.500000	211.519897	0.083486
1802.600098	211.501892	0.082930
1802.699707	211.483795	0.082362
1802.799805	211.465988	0.081753
1802.899902	211.449997	0.081137
1803.000000	211.434387	0.080608
1803.100098	211.421494	0.080116
1803.199707	211.405396	0.079645
1803.299805	211.386002	0.079094
1803.399902	211.368591	0.078532
1803.500000	211.351791	0.077917
1803.600098	211.335999	0.077275
1803.699707	211.318802	0.076681
1803.799805	211.301392	0.076033
1803.899902	211.284088	0.075429
1804.000000	211.266495	0.074824
1804.100098	211.249390	0.074204
1804.199707	211.232193	0.073599
1804.299805	211.215591	0.072968
1804.399902	211.198196	0.072374
1804.500000	211.180588	0.071780
1804.600098	211.164093	0.071122
1804.699707	211.148590	0.070518
1804.799805	211.135788	0.070090
1804.899902	211.119797	0.069571
1805.000000	211.099091	0.068966
1805.100098	211.081497	0.068297
1805.199707	211.063690	0.067618
1805.299805	211.046600	0.066997
1805.399902	211.029602	0.066382
1805.500000	211.013489	0.065815
1805.600098	211.001892	0.065371
1805.699707	210.986588	0.064852
1805.799805	210.965195	0.064199
1805.899902	210.947098	0.063616
1806.000000	210.930695	0.062948
1806.100098	210.914001	0.062241
1806.199707	210.896896	0.061562
1806.299805	210.879898	0.060893
1806.399902	210.861588	0.060289
1806.500000	210.843399	0.059604
1806.600098	210.827194	0.058978
1806.699707	210.810898	0.058336
1806.799805	210.794601	0.057678
1806.899902	210.778091	0.057121
1807.000000	210.761093	0.056554
1807.100098	210.743790	0.055886
1807.199707	210.725494	0.055179
1807.299805	210.708694	0.054548
1807.399902	210.696899	0.054099
1807.500000	210.681000	0.053628
1807.600098	210.659195	0.052997
1807.699707	210.642197	0.052371
1807.799805	210.626495	0.051713
1807.899902	210.608902	0.051081
1808.000000	210.591797	0.050455
1808.100098	210.579590	0.049963
1808.199707	210.565399	0.049455
1808.299805	210.545502	0.048840
1808.399902	210.526993	0.048235
1808.500000	210.509995	0.047577
1808.600098	210.492996	0.046962
1808.699707	210.475800	0.046368
1808.799805	210.458389	0.045801
1808.899902	210.440887	0.045132
1809.000000	210.423798	0.044528
1809.100098	210.410797	0.044062
1809.199707	210.395889	0.043650
1809.299805	210.375092	0.043078
1809.399902	210.357391	0.042436
1809.500000	210.341888	0.041756
1809.600098	210.325394	0.041093
1809.699707	210.306488	0.040419
1809.799805	210.288300	0.039820
1809.899902	210.272202	0.039199
1810.000000	210.256088	0.038530
1810.100098	210.238297	0.037942
1810.199707	210.219589	0.037359
1810.299805	210.201599	0.036792
1810.399902	210.185791	0.036203
1810.500000	210.170197	0.035609
1810.600098	210.157898	0.035197
1810.699707	210.142197	0.034727
1810.799805	210.122696	0.034111
1810.899902	210.105499	0.033560
1811.000000	210.087891	0.032977
1811.100098	210.069992	0.032383
1811.199707	210.052292	0.031795
1811.299805	210.035995	0.031254
1811.399902	210.019501	0.030752
1811.500000	210.002701	0.030222
1811.600098	209.986298	0.029644
1811.699707	209.970596	0.029088
1811.799805	209.953995	0.028510
1811.899902	209.936188	0.027916
1812.000000	209.919296	0.027386
1812.100098	209.906891	0.026910
1812.199707	209.891388	0.026445
1812.299805	209.870300	0.025814
1812.399902	209.852997	0.025300
1812.500000	209.836395	0.024744
1812.600098	209.819702	0.024182
1812.699707	209.802094	0.023636
1812.799805	209.784393	0.023048
1812.899902	209.767990	0.022518
1813.000000	209.751190	0.021951
1813.100098	209.733795	0.021437
1813.199707	209.716690	0.020833
1813.299805	209.700592	0.020287
1813.399902	209.684387	0.019752
1813.500000	209.666702	0.019233
1813.600098	209.648788	0.018719
1813.699707	209.631897	0.018190
1813.799805	209.616592	0.017649
1813.899902	209.599701	0.017072
1814.000000	209.581696	0.016505
1814.100098	209.569092	0.016114
1814.199707	209.553696	0.015713
1814.299805	209.533890	0.015172
1814.399902	209.517197	0.014605
1814.500000	209.501099	0.014076
1814.600098	209.483002	0.013594
1814.699707	209.464401	0.013161
1814.799805	209.446991	0.012663
1814.899902	209.431992	0.012176
1815.000000	209.415497	0.011711
1815.100098	209.397491	0.011320
1815.199707	209.382202	0.010844
1815.299805	209.365494	0.010400
1815.399902	209.347290	0.009849
1815.500000	209.329697	0.009373
1815.600098	209.312698	0.008870
1815.699707	209.296890	0.008378
1815.799805	209.280899	0.007875
1815.899902	209.263596	0.007410
1816.000000	209.245895	0.006971
1816.100098	209.232788	0.006661
1816.199707	209.217102	0.006302
1816.299805	209.198090	0.005842
1816.399902	209.181000	0.005323
1816.500000	209.163101	0.004885
1816.600098	209.146088	0.004355
1816.699707	209.129196	0.003852
1816.799805	209.110992	0.003338
1816.899902	209.094894	0.002862
1817.000000	209.079895	0.002381
1817.100098	209.063599	0.001979
1817.199707	209.045898	0.001493
1817.299805	209.029388	0.001049
1817.399902	209.012100	0.000610
1817.500000	208.994202	0.000198
1817.600098	208.976700	-0.000160
1817.699707	208.959595	-0.000562
1817.799805	208.942490	-0.000990
1817.899902	208.925095	-0.001364
1818.000000	208.907593	-0.001830
1818.100098	208.894791	-0.002108
1818.199707	208.879791	-0.002520
1818.299805	208.860001	-0.002937
1818.399902	208.842697	-0.003290
1818.500000	208.825089	-0.003649
1818.600098	208.808289	-0.004039
1818.699707	208.792801	-0.004467
1818.799805	208.774490	-0.004868
1818.899902	208.757401	-0.005270
1819.000000	208.742493	-0.005687
1819.100098	208.726501	-0.006035
1819.199707	208.708099	-0.006463
1819.299805	208.690598	-0.006843
1819.399902	208.674896	-0.007308
1819.500000	208.657394	-0.007784
1819.600098	208.639496	-0.008196
1819.699707	208.622589	-0.008624
1819.799805	208.606689	-0.009074
1819.899902	208.589401	-0.009443
1820.000000	208.572800	-0.009881
1820.100098	208.554993	-0.010293
1820.199707	208.542801	-0.010646
1820.299805	208.527191	-0.010946
1820.399902	208.505890	-0.011374
1820.500000	208.488098	-0.011727
1820.600098	208.471802	-0.012128
1820.699707	208.455490	-0.012519
1820.799805	208.438599	-0.012915
1820.899902	208.422302	-0.013305
1821.000000	208.405594	-0.013712
1821.100098	208.387299	-0.014097
1821.199707	208.370392	-0.014573
1821.299805	208.354492	-0.014948
1821.399902	208.338287	-0.015301
1821.500000	208.320999	-0.015691
1821.600098	208.307693	-0.015991
1821.699707	208.291901	-0.016253
1821.799805	208.271088	-0.016606
1821.899902	208.253387	-0.016922
1822.000000	208.237900	-0.017286
1822.100098	208.220901	-0.017660
1822.199707	208.202698	-0.018040
1822.299805	208.185898	-0.018425
1822.399902	208.168594	-0.018816
1822.500000	208.151688	-0.019142
1822.600098	208.136292	-0.019592
1822.699707	208.119797	-0.019993
1822.799805	208.102188	-0.020458
1822.899902	208.084900	-0.020870
1823.000000	208.067688	-0.021287
1823.100098	208.048096	-0.021662
1823.199707	208.031693	-0.022036
1823.299805	208.017090	-0.022390
1823.399902	208.000488	-0.022780
1823.500000	207.983200	-0.023176
1823.600098	207.971100	-0.023443
1823.699707	207.955399	-0.023770
1823.799805	207.934692	-0.024118
1823.899902	207.917389	-0.024535
1824.000000	207.900894	-0.024947
1824.100098	207.884399	-0.025273
1824.199707	207.867798	-0.025637
1824.299805	207.849899	-0.026049
1824.399902	207.832993	-0.026450
1824.500000	207.816193	-0.026803
1824.600098	207.799698	-0.027114
1824.699707	207.782089	-0.027477
1824.799805	207.765991	-0.027841
1824.899902	207.749893	-0.028167
1825.000000	207.731598	-0.028505
1825.100098	207.713989	-0.028858
1825.199707	207.697693	-0.029221
1825.299805	207.680191	-0.029633
1825.399902	207.664093	-0.029970
1825.500000	207.646698	-0.030297
1825.600098	207.633087	-0.030586
1825.699707	207.617096	-0.030848
1825.799805	207.597595	-0.031163
1825.899902	207.580292	-0.031447
1826.000000	207.563889	-0.031789
1826.100098	207.547302	-0.032126
1826.199707	207.530197	-0.032490
1826.299805	207.513199	-0.032763
1826.399902	207.496399	-0.033116
1826.500000	207.479401	-0.033480
1826.600098	207.463287	-0.033806
1826.699707	207.447296	-0.034127
1826.799805	207.428696	-0.034496
1826.899902	207.410599	-0.034844
1827.000000	207.393692	-0.035245
1827.100098	207.379898	-0.035470
1827.199707	207.366089	-0.035706
1827.299805	207.346588	-0.035984
1827.399902	207.328491	-0.036321
1827.500000	207.310501	-0.036631
1827.600098	207.293991	-0.036974
1827.699707	207.278488	-0.037300
1827.799805	207.262100	-0.037648
1827.899902	207.245895	-0.037936
1828.000000	207.228790	-0.038172
1828.100098	207.211395	-0.038402
1828.199707	207.194290	-0.038685
1828.299805	207.176788	-0.038985
1828.399902	207.159592	-0.039263
1828.500000	207.142700	-0.039552
1828.600098	207.125793	-0.039852
1828.699707	207.106400	-0.040151
1828.799805	207.090698	-0.040414
1828.899902	207.076691	-0.040713
1829.000000	207.060287	-0.041002
1829.100098	207.045593	-0.041200
1829.199707	207.029800	-0.041414
1829.299805	207.008392	-0.041687
1829.399902	206.990601	-0.041976
1829.500000	206.974792	-0.042190
1829.600098	206.957993	-0.042463
1829.699707	206.939392	-0.042725
1829.799805	206.921799	-0.043040
1829.899902	206.906097	-0.043249
1830.000000	206.889587	-0.043527
1830.100098	206.870789	-0.043779
1830.199707	206.854889	-0.044051
1830.299805	206.839798	-0.044330
1830.399902	206.823502	-0.044517
1830.500000	206.805099	-0.044736
1830.600098	206.792099	-0.044929
1830.699707	206.776489	-0.045138
1830.799805	206.757599	-0.045362
1830.899902	206.739990	-0.045635
1831.000000	206.722900	-0.045887
1831.100098	206.707794	-0.046165
1831.199707	206.690399	-0.046475
1831.299805	206.672302	-0.046700
1831.399902	206.655197	-0.047010
1831.500000	206.637894	-0.047235
1831.600098	206.621292	-0.047497
1831.699707	206.605591	-0.047775
1831.799805	206.590088	-0.048027
1831.899902	206.573502	-0.048224
1832.000000	206.556091	-0.048449
1832.100098	206.538391	-0.048674
1832.199707	206.521393	-0.048936
1832.299805	206.503693	-0.049209
1832.399902	206.486893	-0.049460
1832.500000	206.469391	-0.049722
1832.600098	206.455688	-0.049872
1832.699707	206.440994	-0.050070
1832.799805	206.420700	-0.050273
1832.899902	206.401794	-0.050471
1833.000000	206.385498	-0.050723
1833.100098	206.370102	-0.050958
1833.199707	206.352402	-0.051231
1833.299805	206.334488	-0.051472
1833.399902	206.319702	-0.051718
1833.500000	206.303696	-0.051921
1833.600098	206.285492	-0.052146
1833.699707	206.266098	-0.052371
1833.799805	206.248596	-0.052579
1833.899902	206.233994	-0.052868
1834.000000	206.218002	-0.053157
1834.100098	206.199188	-0.053393
1834.199707	206.182098	-0.053532
1834.299805	206.166702	-0.053804
1834.399902	206.151398	-0.053992
1834.500000	206.133789	-0.054227
1834.600098	206.119598	-0.054414
1834.699707	206.103699	-0.054564
1834.799805	206.083099	-0.054789
1834.899902	206.066589	-0.054965
1835.000000	206.050400	-0.055201
1835.100098	206.031387	-0.055474
1835.199707	206.015091	-0.055714
1835.299805	206.001602	-0.055950
1835.399902	205.985397	-0.056158
1835.500000	205.968002	-0.056346
1835.600098	205.950500	-0.056624
1835.699707	205.931702	-0.056833
1835.799805	205.914993	-0.057047
1835.899902	205.900101	-0.057298
1836.000000	205.883499	-0.057485
1836.100098	205.869797	-0.057656
1836.199707	205.853897	-0.057822
1836.299805	205.834000	-0.057956
1836.399902	205.816589	-0.058117
1836.500000	205.800598	-0.058256
1836.600098	205.783493	-0.058464
1836.699707	205.766693	-0.058678
1836.799805	205.749893	-0.058951
1836.899902	205.732697	-0.059090
1837.000000	205.715302	-0.059299
1837.100098	205.696594	-0.059561
1837.199707	205.681198	-0.059727
1837.299805	205.664398	-0.059850
1837.399902	205.646790	-0.060000
1837.500000	205.629700	-0.060224
1837.600098	205.612488	-0.060396
1837.699707	205.597290	-0.060556
1837.799805	205.580200	-0.060695
1837.899902	205.561295	-0.060947
1838.000000	205.545090	-0.061091
1838.100098	205.533188	-0.061219
1838.199707	205.518600	-0.061305
1838.299805	205.498001	-0.061503
1838.399902	205.479889	-0.061754
1838.500000	205.463394	-0.061952
1838.600098	205.446899	-0.062166
1838.699707	205.427902	-0.062364
1838.799805	205.410690	-0.062536
1838.899902	205.395889	-0.062750
1839.000000	205.380295	-0.062910
1839.100098	205.361801	-0.063022
1839.199707	205.344391	-0.063156
1839.299805	205.327301	-0.063370
1839.399902	205.311691	-0.063547
1839.500000	205.295990	-0.063691
1839.600098	205.279800	-0.063905
1839.699707	205.263901	-0.064055
1839.799805	205.247101	-0.064215
1839.899902	205.228790	-0.064429
1840.000000	205.211197	-0.064574
1840.100098	205.199600	-0.064702
1840.199707	205.184189	-0.064788
1840.299805	205.164001	-0.064986
1840.399902	205.145996	-0.065146
1840.500000	205.129501	-0.065323
1840.600098	205.113800	-0.065510
1840.699707	205.095398	-0.065687
1840.799805	205.079590	-0.065922
1840.899902	205.063995	-0.066131
1841.000000	205.045502	-0.066307
1841.100098	205.027298	-0.066478
1841.199707	205.010101	-0.066591
1841.299805	204.992798	-0.066741
1841.399902	204.976288	-0.066890
1841.500000	204.959702	-0.067072
1841.600098	204.942795	-0.067313
1841.699707	204.925598	-0.067500
1841.799805	204.909393	-0.067650
1841.899902	204.892700	-0.067800
1842.000000	204.875992	-0.067982
1842.100098	204.863602	-0.068158
1842.199707	204.848297	-0.068292
1842.299805	204.827591	-0.068453
1842.399902	204.808990	-0.068667
1842.500000	204.792999	-0.068854
1842.600098	204.777390	-0.069025
1842.699707	204.759689	-0.069164
1842.799805	204.742996	-0.069335
1842.899902	204.727188	-0.069576
1843.000000	204.710388	-0.069758
1843.100098	204.692093	-0.069919
1843.199707	204.675797	-0.070122
1843.299805	204.658401	-0.070357
1843.399902	204.641296	-0.070480
1843.500000	204.625000	-0.070651
1843.600098	204.608490	-0.070791
1843.699707	204.592789	-0.070940
1843.799805	204.575592	-0.071112
1843.899902	204.557800	-0.071309
1844.000000	204.541092	-0.071427
1844.100098	204.528595	-0.071561
1844.199707	204.513794	-0.071684
1844.299805	204.494293	-0.071855
1844.399902	204.477097	-0.071984
1844.500000	204.459000	-0.072117
1844.600098	204.442688	-0.072331
1844.699707	204.424591	-0.072551
1844.799805	204.407501	-0.072727
1844.899902	204.389801	-0.072898
1845.000000	204.372696	-0.073038
1845.100098	204.355392	-0.073171
1845.199707	204.337402	-0.073348
1845.299805	204.320496	-0.073546
1845.399902	204.305099	-0.073658
1845.500000	204.289398	-0.073781
1845.600098	204.271698	-0.073904
1845.699707	204.254700	-0.074091
1845.799805	204.238297	-0.074215
1845.899902	204.222595	-0.074327
1846.000000	204.207489	-0.074450
1846.100098	204.194489	-0.074536
1846.199707	204.177994	-0.074610
1846.299805	204.156296	-0.074787
1846.399902	204.139694	-0.074947
1846.500000	204.124695	-0.075092
1846.600098	204.106796	-0.075242
1846.699707	204.087891	-0.075354
1846.799805	204.072495	-0.075402
1846.899902	204.056000	-0.075461
1847.000000	204.038193	-0.075536
1847.100098	204.021088	-0.075648
1847.199707	204.004395	-0.075761
1847.299805	203.987198	-0.075836
1847.399902	203.970490	-0.075943
1847.500000	203.954300	-0.076119
1847.600098	203.936798	-0.076290
1847.699707	203.919189	-0.076413
1847.799805	203.901993	-0.076440
1847.899902	203.886002	-0.076574
1848.000000	203.870697	-0.076675
1848.100098	203.858002	-0.076761
1848.199707	203.843002	-0.076857
1848.299805	203.821701	-0.076932
1848.399902	203.805389	-0.077029
1848.500000	203.790390	-0.077120
1848.600098	203.772690	-0.077227
1848.699707	203.753891	-0.077301
1848.799805	203.737198	-0.077376
1848.899902	203.719498	-0.077446
1849.000000	203.701202	-0.077462
1849.100098	203.683395	-0.077558
1849.199707	203.667892	-0.077580
1849.299805	203.651093	-0.077729
1849.399902	203.633896	-0.077831
1849.500000	203.617294	-0.077981
1849.600098	203.599701	-0.078050
1849.699707	203.583298	-0.078125
1849.799805	203.568192	-0.078120
1849.899902	203.551300	-0.078211
1850.000000	203.533600	-0.078259
1850.100098	203.520691	-0.078409
1850.199707	203.506088	-0.078494
1850.299805	203.484390	-0.078564
1850.399902	203.466293	-0.078628
1850.500000	203.448990	-0.078639
1850.600098	203.433090	-0.078650
1850.699707	203.416901	-0.078762
1850.799805	203.399094	-0.078848
1850.899902	203.382202	-0.078917
1851.000000	203.366196	-0.079019
1851.100098	203.349396	-0.079115
1851.199707	203.332596	-0.079153
1851.299805	203.317291	-0.079265
1851.399902	203.300491	-0.079313
1851.500000	203.283096	-0.079399
1851.600098	203.267502	-0.079548
1851.699707	203.251694	-0.079682
1851.799805	203.233902	-0.079757
1851.899902	203.216293	-0.079869
1852.000000	203.199295	-0.079982
1852.100098	203.186798	-0.080078
1852.199707	203.172195	-0.080153
1852.299805	203.150299	-0.080239
1852.399902	203.131699	-0.080335
1852.500000	203.114700	-0.080458
1852.600098	203.097198	-0.080533
1852.699707	203.080490	-0.080554
1852.799805	203.063797	-0.080592
1852.899902	203.046097	-0.080752
1853.000000	203.030197	-0.080843
1853.100098	203.014496	-0.080902
1853.199707	202.996689	-0.080939
1853.299805	202.979095	-0.080961
1853.399902	202.962891	-0.081030
1853.500000	202.947189	-0.081084
1853.600098	202.935089	-0.081159
1853.699707	202.918091	-0.081191
1853.799805	202.896988	-0.081250
1853.899902	202.878998	-0.081351
1854.000000	202.862991	-0.081378
1854.100098	202.846588	-0.081464
1854.199707	202.830399	-0.081560
1854.299805	202.815201	-0.081683
1854.399902	202.799088	-0.081779
1854.500000	202.781097	-0.081865
1854.600098	202.762802	-0.081918
1854.699707	202.746094	-0.081977
1854.799805	202.729294	-0.082111
1854.899902	202.711594	-0.082223
1855.000000	202.694489	-0.082288
1855.100098	202.679199	-0.082330
1855.199707	202.664597	-0.082384
1855.299805	202.648499	-0.082469
1855.399902	202.630997	-0.082566
1855.500000	202.612595	-0.082678
1855.600098	202.599091	-0.082726
1855.699707	202.582794	-0.082860
1855.799805	202.562195	-0.082946
1855.899902	202.543991	-0.083010
1856.000000	202.528198	-0.083079
1856.100098	202.511795	-0.083165
1856.199707	202.494095	-0.083176
1856.299805	202.477997	-0.083261
1856.399902	202.461502	-0.083374
1856.500000	202.443588	-0.083400
1856.600098	202.426788	-0.083438
1856.699707	202.410599	-0.083497
1856.799805	202.393402	-0.083518
1856.899902	202.376190	-0.083545
1857.000000	202.360199	-0.083604
1857.100098	202.343201	-0.083679
1857.199707	202.326691	-0.083737
1857.299805	202.310593	-0.083860
1857.399902	202.293701	-0.083909
1857.500000	202.277191	-0.084021
1857.600098	202.265488	-0.084021
1857.699707	202.248489	-0.084053
1857.799805	202.227600	-0.084101
1857.899902	202.210388	-0.084176
1858.000000	202.193298	-0.084251
1858.100098	202.176498	-0.084310
1858.199707	202.159698	-0.084347
1858.299805	202.143402	-0.084422
1858.399902	202.127289	-0.084497
1858.500000	202.109894	-0.084615
1858.600098	202.093399	-0.084626
1858.699707	202.076401	-0.084727
1858.799805	202.058594	-0.084813
1858.899902	202.042496	-0.084925
1859.000000	202.025299	-0.084957
1859.100098	202.008194	-0.085059
1859.199707	201.992889	-0.085144
1859.299805	201.975891	-0.085241
1859.399902	201.958801	-0.085289
1859.500000	201.943390	-0.085375
1859.600098	201.931091	-0.085364
1859.699707	201.913589	-0.085412
1859.799805	201.893799	-0.085460
1859.899902	201.876694	-0.085492
1860.000000	201.858795	-0.085492
1860.100098	201.841293	-0.085540
1860.199707	201.825790	-0.085599
1860.299805	201.809189	-0.085690
1860.399902	201.791199	-0.085760
1860.500000	201.775787	-0.085824
1860.600098	201.759598	-0.085856
1860.699707	201.740189	-0.085931
1860.799805	201.722000	-0.086006
1860.899902	201.706100	-0.086075
1861.000000	201.690796	-0.086075
1861.100098	201.674301	-0.086161
1861.199707	201.656601	-0.086182
1861.299805	201.640488	-0.086273
1861.399902	201.624695	-0.086321
1861.500000	201.607498	-0.086343
1861.600098	201.591293	-0.086391
1861.699707	201.574493	-0.086493
1861.799805	201.557190	-0.086514
1861.899902	201.540894	-0.086562
1862.000000	201.522690	-0.086600
1862.100098	201.508789	-0.086621
1862.199707	201.494293	-0.086669
1862.299805	201.473999	-0.086696
1862.399902	201.455795	-0.086642
1862.500000	201.439301	-0.086680
1862.600098	201.424088	-0.086637
1862.699707	201.406601	-0.086664
1862.799805	201.388901	-0.086648
1862.899902	201.373596	-0.086696
1863.000000	201.357498	-0.086696
1863.100098	201.340195	-0.086755
1863.199707	201.322388	-0.086782
1863.299805	201.306091	-0.086840
1863.399902	201.289993	-0.086872
1863.500000	201.273895	-0.086985
1863.600098	201.257797	-0.086996
1863.699707	201.239899	-0.087097
1863.799805	201.222595	-0.087081
1863.899902	201.205688	-0.087081
1864.000000	201.188095	-0.087092
1864.100098	201.174896	-0.087140
1864.199707	201.159500	-0.087199
1864.299805	201.138290	-0.087199
1864.399902	201.120300	-0.087193
1864.500000	201.104095	-0.087193
1864.600098	201.087189	-0.087167
1864.699707	201.069794	-0.087193
1864.799805	201.053497	-0.087167
1864.899902	201.037094	-0.087204
1865.000000	201.021088	-0.087188
1865.100098	201.003799	-0.087236
1865.199707	200.986191	-0.087322
1865.299805	200.969299	-0.087381
1865.399902	200.951797	-0.087343
1865.500000	200.935287	-0.087381
1865.600098	200.919495	-0.087343
1865.699707	200.903595	-0.087365
1865.799805	200.886795	-0.087365
1865.899902	200.869095	-0.087386
1866.000000	200.850693	-0.087386
1866.100098	200.833298	-0.087418
1866.199707	200.817291	-0.087407
1866.299805	200.799789	-0.087381
1866.399902	200.783890	-0.087365
1866.500000	200.767700	-0.087413
1866.600098	200.754593	-0.087450
1866.699707	200.738602	-0.087450
1866.799805	200.719696	-0.087434
1866.899902	200.702393	-0.087445
1867.000000	200.686096	-0.087456
1867.100098	200.669388	-0.087504
1867.199707	200.653000	-0.087579
1867.299805	200.636002	-0.087627
