Time(sec)	Temp(C)	DSC(mW)
3384.900391	34.100597	-0.328139
3385.000000	34.099598	-0.328128
3385.099609	34.097599	-0.328118
3385.200195	34.094498	-0.328139
3385.299805	34.091698	-0.328123
3385.400391	34.089699	-0.328091
3385.500000	34.086998	-0.328112
3385.599609	34.084301	-0.328123
3385.700195	34.082298	-0.328134
3385.799805	34.078999	-0.328182
3385.900391	34.076500	-0.328155
3386.000000	34.074299	-0.328155
3386.099609	34.072201	-0.328145
3386.200195	34.070599	-0.328145
3386.299805	34.069298	-0.328155
3386.400391	34.067101	-0.328145
3386.500000	34.064800	-0.328155
3386.599609	34.062901	-0.328112
3386.700195	34.061199	-0.328145
3386.799805	34.058598	-0.328086
3386.900391	34.055798	-0.328064
3387.000000	34.054897	-0.328075
3387.099609	34.053200	-0.328123
3387.200195	34.050400	-0.328112
3387.299805	34.048698	-0.328096
3387.400391	34.046898	-0.328086
3387.500000	34.044300	-0.328166
3387.599609	34.041901	-0.328166
3387.700195	34.039101	-0.328198
3387.799805	34.036900	-0.328177
3387.900391	34.035000	-0.328139
3388.000000	34.032898	-0.328139
3388.099609	34.031498	-0.328128
3388.200195	34.029900	-0.328118
3388.299805	34.028099	-0.328128
3388.400391	34.026398	-0.328107
3388.500000	34.023701	-0.328107
3388.599609	34.020798	-0.328139
3388.700195	34.018700	-0.328128
3388.799805	34.017899	-0.328128
3388.900391	34.016998	-0.328075
3389.000000	34.014500	-0.328016
3389.099609	34.010998	-0.328016
3389.200195	34.007900	-0.327995
3389.299805	34.006298	-0.327963
3389.400391	34.004799	-0.327904
3389.500000	34.002098	-0.327872
3389.599609	34.000099	-0.327872
3389.700195	33.997997	-0.327850
3389.799805	33.994301	-0.327829
3389.900391	33.991600	-0.327759
3390.000000	33.988998	-0.327781
3390.099609	33.986599	-0.327791
3390.200195	33.986900	-0.327802
3390.299805	33.985500	-0.327850
3390.400391	33.982800	-0.327882
3390.500000	33.980400	-0.327882
3390.599609	33.977798	-0.327872
3390.700195	33.975998	-0.327802
3390.799805	33.973999	-0.327759
3390.900391	33.970699	-0.327738
3391.000000	33.968899	-0.327700
3391.099609	33.967598	-0.327722
3391.200195	33.965797	-0.327743
3391.299805	33.962799	-0.327781
3391.400391	33.960499	-0.327754
3391.500000	33.959000	-0.327733
3391.599609	33.957600	-0.327733
3391.700195	33.955601	-0.327700
3391.799805	33.953899	-0.327700
3391.900391	33.951900	-0.327690
3392.000000	33.949699	-0.327620
3392.099609	33.948200	-0.327567
3392.200195	33.945000	-0.327567
3392.299805	33.942799	-0.327556
3392.400391	33.940800	-0.327588
3392.500000	33.938099	-0.327529
3392.599609	33.936501	-0.327508
3392.700195	33.933598	-0.327476
3392.799805	33.929699	-0.327476
3392.900391	33.927799	-0.327476
3393.000000	33.926800	-0.327465
3393.099609	33.924801	-0.327422
3393.200195	33.921799	-0.327406
3393.299805	33.919598	-0.327374
3393.400391	33.917198	-0.327385
3393.500000	33.915501	-0.327396
3393.599609	33.915100	-0.327428
3393.700195	33.912701	-0.327396
3393.799805	33.910900	-0.327353
3393.900391	33.908501	-0.327385
3394.000000	33.904499	-0.327406
3394.099609	33.901501	-0.327428
3394.200195	33.899899	-0.327460
3394.299805	33.899200	-0.327460
3394.400391	33.897697	-0.327519
3394.500000	33.896099	-0.327540
3394.599609	33.894001	-0.327551
3394.700195	33.890697	-0.327561
3394.799805	33.888699	-0.327561
3394.900391	33.887699	-0.327604
3395.000000	33.885399	-0.327524
3395.099609	33.883198	-0.327481
3395.200195	33.882000	-0.327438
3395.299805	33.878998	-0.327417
3395.400391	33.876099	-0.327428
3395.500000	33.874699	-0.327449
3395.599609	33.872700	-0.327460
3395.700195	33.870701	-0.327481
3395.799805	33.868099	-0.327513
3395.900391	33.865799	-0.327524
3396.000000	33.864799	-0.327556
3396.099609	33.863098	-0.327535
3396.200195	33.860600	-0.327492
3396.299805	33.857800	-0.327444
3396.400391	33.855499	-0.327470
3396.500000	33.853298	-0.327481
3396.599609	33.851498	-0.327492
3396.700195	33.850201	-0.327492
3396.799805	33.849701	-0.327513
3396.900391	33.848198	-0.327556
3397.000000	33.844498	-0.327636
3397.099609	33.841000	-0.327620
3397.200195	33.838898	-0.327599
3397.299805	33.837299	-0.327610
3397.400391	33.835300	-0.327588
3397.500000	33.832100	-0.327599
3397.599609	33.828899	-0.327599
3397.700195	33.827198	-0.327588
3397.799805	33.825699	-0.327599
3397.900391	33.823898	-0.327620
3398.000000	33.821899	-0.327642
3398.099609	33.820099	-0.327684
3398.200195	33.817497	-0.327722
3398.299805	33.814800	-0.327684
3398.400391	33.812698	-0.327674
3398.500000	33.810799	-0.327674
3398.599609	33.808998	-0.327620
3398.700195	33.806698	-0.327642
3398.799805	33.805298	-0.327620
3398.900391	33.802898	-0.327610
3399.000000	33.800400	-0.327540
3399.099609	33.797897	-0.327492
3399.200195	33.795700	-0.327417
3399.299805	33.794399	-0.327406
3399.400391	33.792198	-0.327385
3399.500000	33.789898	-0.327337
3399.599609	33.787598	-0.327315
3399.700195	33.785099	-0.327294
3399.799805	33.783001	-0.327305
3399.900391	33.781898	-0.327305
3400.000000	33.780201	-0.327385
3400.099609	33.777599	-0.327406
3400.200195	33.775398	-0.327417
3400.299805	33.773598	-0.327428
3400.400391	33.772800	-0.327438
3400.500000	33.770699	-0.327396
3400.599609	33.767399	-0.327401
3400.700195	33.764599	-0.327379
3400.799805	33.762501	-0.327326
3400.900391	33.760899	-0.327337
3401.000000	33.759201	-0.327305
3401.099609	33.757000	-0.327347
3401.200195	33.754398	-0.327347
3401.299805	33.751999	-0.327347
3401.400391	33.748600	-0.327310
3401.500000	33.745399	-0.327310
3401.599609	33.743797	-0.327326
3401.700195	33.742500	-0.327337
3401.799805	33.739998	-0.327358
3401.900391	33.737698	-0.327331
3402.000000	33.735798	-0.327299
3402.099609	33.733299	-0.327369
3402.200195	33.731197	-0.327390
3402.299805	33.731098	-0.327369
3402.400391	33.730099	-0.327342
3402.500000	33.726398	-0.327331
3402.599609	33.724400	-0.327363
3402.700195	33.723099	-0.327433
3402.799805	33.721100	-0.327454
3402.900391	33.718498	-0.327444
3403.000000	33.716000	-0.327412
3403.099609	33.714798	-0.327385
3403.200195	33.714100	-0.327374
3403.299805	33.711899	-0.327385
3403.400391	33.709400	-0.327353
3403.500000	33.706898	-0.327353
3403.599609	33.704399	-0.327374
3403.700195	33.702599	-0.327406
3403.799805	33.701199	-0.327438
3403.900391	33.699799	-0.327417
3404.000000	33.697998	-0.327438
3404.099609	33.695301	-0.327508
3404.200195	33.693199	-0.327583
3404.299805	33.691700	-0.327583
3404.400391	33.688698	-0.327604
3404.500000	33.685799	-0.327604
3404.599609	33.684097	-0.327615
3404.700195	33.682499	-0.327593
3404.799805	33.680500	-0.327540
3404.900391	33.677799	-0.327519
3405.000000	33.675499	-0.327492
3405.099609	33.674099	-0.327492
3405.200195	33.672600	-0.327503
3405.299805	33.668800	-0.327540
3405.400391	33.666000	-0.327513
3405.500000	33.665199	-0.327513
3405.599609	33.663700	-0.327513
3405.700195	33.661499	-0.327545
3405.799805	33.660000	-0.327583
3405.900391	33.658199	-0.327583
3406.000000	33.655899	-0.327572
3406.099609	33.653099	-0.327545
3406.200195	33.651699	-0.327567
3406.299805	33.650497	-0.327593
3406.400391	33.648201	-0.327626
3406.500000	33.645500	-0.327615
3406.599609	33.642700	-0.327588
3406.700195	33.640800	-0.327567
3406.799805	33.639400	-0.327545
3406.900391	33.637897	-0.327535
3407.000000	33.634800	-0.327503
3407.099609	33.632999	-0.327454
3407.200195	33.631901	-0.327454
3407.299805	33.629898	-0.327465
3407.400391	33.627701	-0.327476
3407.500000	33.625900	-0.327465
3407.599609	33.624599	-0.327433
3407.700195	33.621998	-0.327454
3407.799805	33.618401	-0.327433
3407.900391	33.616398	-0.327422
3408.000000	33.616798	-0.327412
3408.099609	33.615200	-0.327433
3408.200195	33.610798	-0.327433
3408.299805	33.608299	-0.327433
3408.400391	33.607300	-0.327465
3408.500000	33.605900	-0.327465
3408.599609	33.603199	-0.327476
3408.700195	33.600201	-0.327417
3408.799805	33.598598	-0.327406
3408.900391	33.597401	-0.327417
3409.000000	33.594299	-0.327417
3409.099609	33.590599	-0.327374
3409.200195	33.587997	-0.327342
3409.299805	33.586300	-0.327331
3409.400391	33.584198	-0.327331
3409.500000	33.583099	-0.327353
3409.599609	33.582100	-0.327353
3409.700195	33.579399	-0.327417
3409.799805	33.577698	-0.327497
3409.900391	33.575600	-0.327508
3410.000000	33.573101	-0.327508
3410.099609	33.571800	-0.327481
3410.200195	33.570400	-0.327470
3410.299805	33.567799	-0.327438
3410.400391	33.564598	-0.327428
3410.500000	33.562599	-0.327428
3410.599609	33.561001	-0.327438
3410.700195	33.558998	-0.327438
3410.799805	33.557899	-0.327428
3410.900391	33.556198	-0.327396
3411.000000	33.554501	-0.327406
3411.099609	33.552498	-0.327390
3411.200195	33.551399	-0.327379
3411.299805	33.549801	-0.327347
3411.400391	33.546898	-0.327337
3411.500000	33.544201	-0.327294
3411.599609	33.541599	-0.327278
3411.700195	33.540001	-0.327305
3411.799805	33.537899	-0.327337
3411.900391	33.535099	-0.327347
3412.000000	33.533798	-0.327369
3412.099609	33.533001	-0.327369
3412.200195	33.531300	-0.327379
3412.299805	33.527500	-0.327422
3412.400391	33.524200	-0.327401
3412.500000	33.523201	-0.327433
3412.599609	33.521297	-0.327487
3412.700195	33.519501	-0.327444
3412.799805	33.518101	-0.327444
3412.900391	33.515499	-0.327444
3413.000000	33.513100	-0.327487
3413.099609	33.510700	-0.327454
3413.200195	33.507599	-0.327465
3413.299805	33.505398	-0.327454
3413.400391	33.503098	-0.327385
3413.500000	33.501698	-0.327433
3413.599609	33.500698	-0.327433
3413.700195	33.497700	-0.327444
3413.799805	33.496597	-0.327487
3413.900391	33.497498	-0.327476
3414.000000	33.495800	-0.327444
3414.099609	33.491501	-0.327433
3414.200195	33.488197	-0.327433
3414.299805	33.487999	-0.327385
3414.400391	33.487499	-0.327353
3414.500000	33.484100	-0.327294
3414.599609	33.480698	-0.327273
3414.700195	33.479500	-0.327240
3414.799805	33.478901	-0.327198
3414.900391	33.475700	-0.327187
3415.000000	33.472401	-0.327187
3415.099609	33.471798	-0.327208
3415.200195	33.470200	-0.327171
3415.299805	33.467800	-0.327139
3415.400391	33.465500	-0.327117
3415.500000	33.463299	-0.327128
3415.599609	33.461300	-0.327128
3415.700195	33.458698	-0.327096
3415.799805	33.456898	-0.327117
3415.900391	33.454700	-0.327149
3416.000000	33.454700	-0.327139
3416.099609	33.453300	-0.327139
3416.200195	33.449898	-0.327128
3416.299805	33.447300	-0.327080
3416.400391	33.444298	-0.327069
3416.500000	33.442101	-0.327080
3416.599609	33.440498	-0.327101
3416.700195	33.438599	-0.327123
3416.799805	33.436501	-0.327123
3416.900391	33.434799	-0.327091
3417.000000	33.431900	-0.327091
3417.099609	33.430099	-0.327091
3417.200195	33.429001	-0.327080
3417.299805	33.426399	-0.327037
3417.400391	33.424801	-0.327048
3417.500000	33.423298	-0.327010
3417.599609	33.421101	-0.327000
3417.700195	33.419098	-0.327000
3417.799805	33.417297	-0.326968
3417.900391	33.415798	-0.326989
3418.000000	33.412701	-0.326989
3418.099609	33.409698	-0.327010
3418.200195	33.407101	-0.327000
3418.299805	33.405899	-0.327000
3418.400391	33.405201	-0.327000
3418.500000	33.402901	-0.326968
3418.599609	33.400600	-0.326919
3418.700195	33.398300	-0.326909
3418.799805	33.396198	-0.326855
3418.900391	33.394501	-0.326866
3419.000000	33.391598	-0.326909
3419.099609	33.389801	-0.326978
3419.200195	33.388798	-0.326952
3419.299805	33.387501	-0.326962
3419.400391	33.386200	-0.327010
3419.500000	33.384300	-0.327053
3419.599609	33.381401	-0.327075
3419.700195	33.378399	-0.327085
3419.799805	33.375797	-0.327085
3419.900391	33.373199	-0.327085
3420.000000	33.372299	-0.327064
3420.099609	33.371498	-0.327053
3420.200195	33.369099	-0.327085
3420.299805	33.365799	-0.327085
3420.400391	33.362301	-0.327096
3420.500000	33.361099	-0.327107
3420.599609	33.361099	-0.327107
3420.700195	33.358898	-0.327128
3420.799805	33.356197	-0.327107
3420.900391	33.353100	-0.327096
3421.000000	33.351101	-0.327096
3421.099609	33.350399	-0.327107
3421.200195	33.349197	-0.327117
3421.299805	33.345898	-0.327139
3421.400391	33.342899	-0.327139
3421.500000	33.342400	-0.327160
3421.599609	33.341801	-0.327139
3421.700195	33.339397	-0.327117
3421.799805	33.336700	-0.327069
3421.900391	33.334900	-0.327091
3422.000000	33.332798	-0.327091
3422.099609	33.330399	-0.327069
3422.200195	33.328999	-0.327059
3422.299805	33.327499	-0.327037
3422.400391	33.324699	-0.327026
3422.500000	33.323200	-0.327037
3422.599609	33.322701	-0.326989
3422.700195	33.320801	-0.326957
3422.799805	33.317497	-0.326989
3422.900391	33.314400	-0.326968
3423.000000	33.313099	-0.326914
3423.099609	33.312199	-0.326914
3423.200195	33.310600	-0.326903
3423.299805	33.308498	-0.326935
3423.400391	33.306400	-0.326957
3423.500000	33.303898	-0.326978
3423.599609	33.301201	-0.327010
3423.700195	33.298698	-0.327000
3423.799805	33.297298	-0.327010
3423.900391	33.295898	-0.326968
3424.000000	33.293098	-0.326968
3424.099609	33.290398	-0.326909
3424.200195	33.288399	-0.326919
3424.299805	33.286400	-0.326919
3424.400391	33.284401	-0.326877
3424.500000	33.282299	-0.326834
3424.599609	33.281799	-0.326818
3424.700195	33.280201	-0.326818
3424.799805	33.276398	-0.326796
3424.900391	33.274498	-0.326828
3425.000000	33.272198	-0.326828
3425.099609	33.269199	-0.326839
3425.200195	33.267399	-0.326861
3425.299805	33.265900	-0.326850
3425.400391	33.264999	-0.326807
3425.500000	33.263000	-0.326807
3425.599609	33.260300	-0.326775
3425.700195	33.258198	-0.326754
3425.799805	33.257099	-0.326807
3425.900391	33.255699	-0.326786
3426.000000	33.253399	-0.326727
3426.099609	33.251801	-0.326705
3426.200195	33.250298	-0.326663
3426.299805	33.247898	-0.326684
3426.400391	33.246098	-0.326684
3426.500000	33.244301	-0.326663
3426.599609	33.241798	-0.326673
3426.700195	33.239700	-0.326684
3426.799805	33.237900	-0.326684
3426.900391	33.236500	-0.326647
3427.000000	33.234299	-0.326673
3427.099609	33.233200	-0.326657
3427.200195	33.231899	-0.326737
3427.299805	33.229298	-0.326791
3427.400391	33.226299	-0.326770
3427.500000	33.224197	-0.326727
3427.599609	33.222797	-0.326716
3427.700195	33.220100	-0.326727
3427.799805	33.218700	-0.326679
3427.900391	33.217499	-0.326668
3428.000000	33.215099	-0.326700
3428.099609	33.212898	-0.326700
3428.200195	33.210400	-0.326721
3428.299805	33.207901	-0.326721
3428.400391	33.206898	-0.326721
3428.500000	33.205498	-0.326689
3428.599609	33.203400	-0.326657
3428.700195	33.200600	-0.326636
3428.799805	33.197498	-0.326598
3428.900391	33.195499	-0.326625
3429.000000	33.194199	-0.326657
3429.099609	33.192898	-0.326668
3429.200195	33.190800	-0.326679
3429.299805	33.190098	-0.326689
3429.400391	33.189400	-0.326732
3429.500000	33.185799	-0.326754
3429.599609	33.181198	-0.326743
3429.700195	33.180401	-0.326711
3429.799805	33.180199	-0.326743
3429.900391	33.179001	-0.326721
3430.000000	33.177097	-0.326700
3430.099609	33.174400	-0.326700
3430.200195	33.172001	-0.326689
3430.299805	33.169300	-0.326700
3430.400391	33.166599	-0.326743
3430.500000	33.164200	-0.326743
3430.599609	33.163097	-0.326743
3430.700195	33.161999	-0.326775
3430.799805	33.160698	-0.326743
3430.900391	33.158600	-0.326743
3431.000000	33.155998	-0.326764
3431.099609	33.153400	-0.326828
3431.200195	33.152298	-0.326828
3431.299805	33.150600	-0.326807
3431.400391	33.148800	-0.326796
3431.500000	33.147301	-0.326786
3431.599609	33.144798	-0.326737
3431.700195	33.143799	-0.326727
3431.799805	33.141300	-0.326727
3431.900391	33.139000	-0.326695
3432.000000	33.137699	-0.326684
3432.099609	33.135601	-0.326727
3432.200195	33.133099	-0.326716
3432.299805	33.130501	-0.326705
3432.400391	33.129498	-0.326705
3432.500000	33.127701	-0.326737
3432.599609	33.124397	-0.326748
3432.700195	33.122898	-0.326780
3432.799805	33.120899	-0.326780
3432.900391	33.117798	-0.326716
3433.000000	33.115299	-0.326679
3433.099609	33.114098	-0.326636
3433.200195	33.112499	-0.326647
3433.299805	33.110798	-0.326625
3433.400391	33.109600	-0.326625
3433.500000	33.108398	-0.326636
3433.599609	33.105698	-0.326727
3433.700195	33.103500	-0.326748
3433.799805	33.102299	-0.326780
3433.900391	33.100597	-0.326780
3434.000000	33.098598	-0.326732
3434.099609	33.096100	-0.326721
3434.200195	33.093300	-0.326689
3434.299805	33.093098	-0.326711
3434.400391	33.092899	-0.326689
3434.500000	33.089199	-0.326668
3434.599609	33.086800	-0.326679
3434.700195	33.086498	-0.326700
3434.799805	33.084999	-0.326689
3434.900391	33.081699	-0.326711
3435.000000	33.078701	-0.326732
3435.099609	33.077801	-0.326721
3435.200195	33.077000	-0.326721
3435.299805	33.075397	-0.326721
3435.400391	33.072498	-0.326721
3435.500000	33.068901	-0.326689
3435.599609	33.066399	-0.326652
3435.700195	33.064899	-0.326588
3435.799805	33.063499	-0.326556
3435.900391	33.061600	-0.326566
3436.000000	33.059998	-0.326588
3436.099609	33.057697	-0.326550
3436.200195	33.056099	-0.326577
3436.299805	33.054100	-0.326566
3436.400391	33.050999	-0.326561
3436.500000	33.048901	-0.326598
3436.599609	33.047001	-0.326631
3436.700195	33.044800	-0.326663
3436.799805	33.043098	-0.326673
3436.900391	33.042801	-0.326764
3437.000000	33.040398	-0.326786
3437.099609	33.037201	-0.326775
3437.200195	33.036499	-0.326748
3437.299805	33.035099	-0.326673
3437.400391	33.032497	-0.326663
3437.500000	33.030800	-0.326673
3437.599609	33.028999	-0.326684
3437.700195	33.027798	-0.326663
3437.799805	33.026501	-0.326652
3437.900391	33.023800	-0.326705
3438.000000	33.020901	-0.326737
3438.099609	33.018898	-0.326780
3438.200195	33.017899	-0.326770
3438.299805	33.015999	-0.326748
3438.400391	33.014099	-0.326759
3438.500000	33.011200	-0.326716
3438.599609	33.008999	-0.326668
3438.700195	33.008099	-0.326647
3438.799805	33.006401	-0.326657
3438.900391	33.005501	-0.326647
3439.000000	33.003799	-0.326647
3439.099609	33.001698	-0.326614
3439.200195	32.999298	-0.326636
3439.299805	32.997700	-0.326657
3439.400391	32.996998	-0.326668
3439.500000	32.994400	-0.326689
3439.599609	32.991501	-0.326721
3439.700195	32.988499	-0.326791
3439.799805	32.985699	-0.326802
3439.900391	32.984600	-0.326812
3440.000000	32.983700	-0.326877
3440.099609	32.981598	-0.326887
3440.200195	32.979099	-0.326866
3440.299805	32.975498	-0.326919
3440.400391	32.972500	-0.326935
3440.500000	32.969898	-0.326989
3440.599609	32.967701	-0.327042
3440.700195	32.967701	-0.327085
3440.799805	32.966900	-0.327096
3440.900391	32.965199	-0.327096
3441.000000	32.964001	-0.327112
3441.099609	32.960800	-0.327085
3441.200195	32.957901	-0.327107
3441.299805	32.957397	-0.327144
3441.400391	32.956699	-0.327133
3441.500000	32.954201	-0.327133
3441.599609	32.951500	-0.327128
3441.700195	32.949699	-0.327117
3441.799805	32.948498	-0.327117
3441.900391	32.946301	-0.327053
3442.000000	32.943699	-0.327005
3442.099609	32.941799	-0.326962
3442.200195	32.940098	-0.326973
3442.299805	32.938801	-0.327016
3442.400391	32.936699	-0.327042
3442.500000	32.935200	-0.327042
3442.599609	32.934200	-0.327037
3442.700195	32.932598	-0.326994
3442.799805	32.930000	-0.326994
3442.900391	32.928200	-0.326941
3443.000000	32.926300	-0.326941
3443.099609	32.924500	-0.326882
3443.200195	32.922199	-0.326871
3443.299805	32.919300	-0.326914
3443.400391	32.917801	-0.326962
3443.500000	32.915600	-0.326973
3443.599609	32.913601	-0.326925
3443.700195	32.913399	-0.326893
3443.799805	32.910599	-0.326914
3443.900391	32.907398	-0.326925
3444.000000	32.905800	-0.326935
3444.099609	32.903698	-0.326946
3444.200195	32.901600	-0.326893
3444.299805	32.899998	-0.326839
3444.400391	32.897697	-0.326834
3444.500000	32.895401	-0.326812
3444.599609	32.893497	-0.326834
3444.700195	32.891399	-0.326759
3444.799805	32.889400	-0.326711
3444.900391	32.888500	-0.326668
3445.000000	32.886299	-0.326604
3445.099609	32.884701	-0.326556
3445.200195	32.883301	-0.326545
3445.299805	32.880898	-0.326491
3445.400391	32.879498	-0.326454
3445.500000	32.878799	-0.326400
3445.599609	32.877499	-0.326422
3445.700195	32.874397	-0.326433
3445.799805	32.871399	-0.326443
3445.900391	32.869900	-0.326433
3446.000000	32.868698	-0.326400
3446.099609	32.865997	-0.326422
3446.200195	32.863598	-0.326411
3446.299805	32.861900	-0.326400
3446.400391	32.860397	-0.326454
3446.500000	32.858898	-0.326433
3446.599609	32.855900	-0.326454
3446.700195	32.854599	-0.326433
3446.799805	32.854000	-0.326411
3446.900391	32.852398	-0.326443
3447.000000	32.850201	-0.326475
3447.099609	32.847599	-0.326518
3447.200195	32.846199	-0.326529
3447.299805	32.845501	-0.326475
3447.400391	32.844200	-0.326540
3447.500000	32.840797	-0.326566
3447.599609	32.837997	-0.326566
3447.700195	32.835899	-0.326588
3447.799805	32.833797	-0.326620
3447.900391	32.832100	-0.326663
3448.000000	32.829800	-0.326684
3448.099609	32.827900	-0.326684
3448.200195	32.825901	-0.326705
3448.299805	32.824501	-0.326652
3448.400391	32.823200	-0.326572
3448.500000	32.820301	-0.326582
3448.599609	32.818398	-0.326652
3448.700195	32.816898	-0.326663
3448.799805	32.814999	-0.326673
3448.900391	32.813698	-0.326652
3449.000000	32.811897	-0.326663
3449.099609	32.810497	-0.326652
3449.200195	32.808098	-0.326673
3449.299805	32.805798	-0.326673
3449.400391	32.805199	-0.326684
3449.500000	32.803699	-0.326636
3449.599609	32.800800	-0.326604
3449.700195	32.797798	-0.326625
3449.799805	32.795898	-0.326625
3449.900391	32.794598	-0.326614
3450.000000	32.792900	-0.326647
3450.099609	32.791199	-0.326679
3450.200195	32.789101	-0.326737
3450.299805	32.786697	-0.326748
3450.400391	32.785000	-0.326748
3450.500000	32.784000	-0.326780
3450.599609	32.781898	-0.326732
3450.700195	32.780701	-0.326657
3450.799805	32.779697	-0.326647
3450.900391	32.777000	-0.326711
3451.000000	32.774200	-0.326721
3451.099609	32.772499	-0.326711
3451.200195	32.770798	-0.326689
3451.299805	32.768398	-0.326668
3451.400391	32.766399	-0.326647
3451.500000	32.764900	-0.326700
3451.599609	32.762100	-0.326689
3451.700195	32.759899	-0.326711
3451.799805	32.758598	-0.326743
3451.900391	32.756001	-0.326754
3452.000000	32.753201	-0.326743
3452.099609	32.751499	-0.326663
3452.200195	32.750298	-0.326641
3452.299805	32.748600	-0.326620
3452.400391	32.746201	-0.326545
3452.500000	32.744598	-0.326534
3452.599609	32.744198	-0.326518
3452.700195	32.743401	-0.326534
3452.799805	32.740997	-0.326529
3452.900391	32.738197	-0.326529
3453.000000	32.735699	-0.326518
3453.099609	32.733398	-0.326497
3453.200195	32.732098	-0.326475
3453.299805	32.730900	-0.326486
3453.400391	32.729500	-0.326529
3453.500000	32.728397	-0.326540
3453.599609	32.727100	-0.326507
3453.700195	32.725201	-0.326507
3453.799805	32.723301	-0.326475
3453.900391	32.721699	-0.326486
3454.000000	32.719898	-0.326475
3454.099609	32.718201	-0.326518
3454.200195	32.716499	-0.326550
3454.299805	32.713501	-0.326561
3454.400391	32.709999	-0.326518
3454.500000	32.707901	-0.326518
3454.599609	32.706799	-0.326529
3454.700195	32.704998	-0.326561
3454.799805	32.703598	-0.326604
3454.900391	32.702698	-0.326604
3455.000000	32.701401	-0.326614
3455.099609	32.698898	-0.326593
3455.200195	32.695999	-0.326582
3455.299805	32.694500	-0.326582
3455.400391	32.692898	-0.326572
3455.500000	32.691101	-0.326513
3455.599609	32.689098	-0.326524
3455.700195	32.686001	-0.326572
3455.799805	32.682198	-0.326593
3455.900391	32.681999	-0.326534
3456.000000	32.682899	-0.326502
3456.099609	32.680500	-0.326491
3456.200195	32.677399	-0.326513
3456.299805	32.674900	-0.326545
3456.400391	32.673901	-0.326524
3456.500000	32.672501	-0.326502
3456.599609	32.671200	-0.326433
3456.700195	32.670200	-0.326368
3456.799805	32.667297	-0.326326
3456.900391	32.663998	-0.326336
3457.000000	32.662701	-0.326326
3457.099609	32.661098	-0.326347
3457.200195	32.659401	-0.326310
3457.299805	32.659500	-0.326326
3457.400391	32.656898	-0.326310
3457.500000	32.653599	-0.326277
3457.599609	32.652000	-0.326277
3457.700195	32.649799	-0.326235
3457.799805	32.647900	-0.326224
3457.900391	32.646999	-0.326245
3458.000000	32.644600	-0.326224
3458.099609	32.644001	-0.326256
3458.200195	32.642998	-0.326245
3458.299805	32.640697	-0.326245
3458.400391	32.638401	-0.326256
3458.500000	32.636398	-0.326245
3458.599609	32.633999	-0.326256
3458.700195	32.631599	-0.326277
3458.799805	32.631500	-0.326267
3458.900391	32.630001	-0.326229
3459.000000	32.627800	-0.326208
3459.099609	32.625900	-0.326154
3459.200195	32.624298	-0.326133
3459.299805	32.622799	-0.326144
3459.400391	32.620598	-0.326176
3459.500000	32.618000	-0.326197
3459.599609	32.615997	-0.326186
3459.700195	32.614700	-0.326165
3459.799805	32.611900	-0.326160
3459.900391	32.608898	-0.326128
3460.000000	32.607700	-0.326106
3460.099609	32.606098	-0.326117
3460.200195	32.604298	-0.326085
3460.299805	32.601997	-0.326042
3460.400391	32.599400	-0.326026
3460.500000	32.598000	-0.326015
3460.599609	32.596600	-0.326037
3460.700195	32.595501	-0.325994
3460.799805	32.594601	-0.325914
3460.900391	32.593300	-0.325951
3461.000000	32.590797	-0.325972
3461.099609	32.587700	-0.325972
3461.200195	32.585197	-0.325972
3461.299805	32.584400	-0.325972
3461.400391	32.583099	-0.325962
3461.500000	32.580299	-0.325962
3461.599609	32.578400	-0.325994
3461.700195	32.576599	-0.326026
3461.799805	32.575397	-0.326037
3461.900391	32.573898	-0.325972
3462.000000	32.572098	-0.325994
3462.099609	32.569698	-0.326015
3462.200195	32.567898	-0.326047
3462.299805	32.566898	-0.326101
3462.400391	32.564899	-0.326112
3462.500000	32.562099	-0.326122
3462.599609	32.559998	-0.326133
3462.700195	32.559601	-0.326170
3462.799805	32.557899	-0.326144
3462.900391	32.555099	-0.326122
3463.000000	32.553600	-0.326192
3463.099609	32.552097	-0.326224
3463.200195	32.550499	-0.326245
3463.299805	32.549000	-0.326256
3463.400391	32.547199	-0.326235
3463.500000	32.545498	-0.326224
3463.599609	32.541798	-0.326213
3463.700195	32.538799	-0.326144
3463.799805	32.537701	-0.326186
3463.900391	32.535297	-0.326235
3464.000000	32.533298	-0.326277
3464.099609	32.532200	-0.326320
3464.200195	32.530800	-0.326352
3464.299805	32.529198	-0.326411
3464.400391	32.527100	-0.326433
3464.500000	32.524899	-0.326465
3464.599609	32.523399	-0.326465
3464.700195	32.521999	-0.326433
3464.799805	32.519501	-0.326395
3464.900391	32.516701	-0.326395
3465.000000	32.515697	-0.326384
3465.099609	32.514900	-0.326352
3465.200195	32.513199	-0.326395
3465.299805	32.510700	-0.326406
3465.400391	32.508698	-0.326406
3465.500000	32.507500	-0.326427
3465.599609	32.505898	-0.326374
3465.700195	32.504200	-0.326395
3465.799805	32.503300	-0.326427
3465.900391	32.501900	-0.326406
3466.000000	32.499500	-0.326416
3466.099609	32.497299	-0.326449
3466.200195	32.496498	-0.326438
3466.299805	32.495300	-0.326438
3466.400391	32.492699	-0.326459
3466.500000	32.490398	-0.326438
3466.599609	32.488998	-0.326438
3466.700195	32.488197	-0.326416
3466.799805	32.485699	-0.326427
3466.900391	32.482700	-0.326470
3467.000000	32.481499	-0.326449
